squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Amiens,27.0,45.5,28.0,308.0,2520.0,31.0,20.0,3.0,5.0,57.0,4.0,1.11,0.71,1.82,1.0,1.71,26.7,22.8,16.7,0.95,0.6,1.55,0.81,1.41,28.0,28.0,2520.0,50.0,1.79,140.0,92.0,65.0,4.0,11.0,13.0,5.0,17.9,1.0,1.0,0.0,0.0,28.0,1.0,13.0,1.0,41.0,0.29,-8.0,-0.29,231.0,521.0,44.3,567.0,95.0,55.7,43.6,254.0,80.7,55.4,269.0,15.0,5.6,11.0,0.39,13.7,229.0,77.0,13.0,33.6,8.18,2.75,0.12,0.36,0.1,4.3,5.2,9777.0,12663.0,77.2,187897.0,71050.0,4251.0,4881.0,87.1,3893.0,4682.0,83.1,1420.0,2577.0,55.1,3.3,159.0,734.0,138.0,41.0,940.0,11208.0,1455.0,351.0,20.0,2230.0,353.0,297.0,107.0,46.0,30.0,6.0,7759.0,1988.0,2916.0,3950.0,6993.0,522.0,667.0,169.0,31.0,263.0,216.0,336.0,364.0,13.0,256.0,27.0,28.0,11.0,29.0,53.0,1.89,34.0,0.0,6.0,4.0,6.0,3.0,482.0,318.0,227.0,211.0,44.0,183.0,554.0,33.0,371.0,4988.0,1362.0,27.3,1550.0,2448.0,990.0,467.0,112.0,3.0,355.0,273.0,861.0,9.0,16194.0,1709.0,5138.0,8388.0,3592.0,417.0,14785.0,283.0,478.0,59.2,318.0,20.0,10011.0,46571.0,24872.0,967.0,286.0,80.0,11771.0,9777.0,83.1,411.0,427.0,2.0,403.0,320.0,36.0,5.0,1.0,1.0,2487.0,470.0,527.0,47.1
Angers,26.0,45.1,28.0,308.0,2520.0,27.0,21.0,1.0,1.0,42.0,2.0,0.96,0.75,1.71,0.93,1.68,27.0,26.3,20.2,0.96,0.72,1.69,0.94,1.66,28.0,28.0,2520.0,33.0,1.18,85.0,56.0,64.7,11.0,6.0,11.0,12.0,42.9,3.0,3.0,0.0,0.0,28.0,1.0,1.0,1.0,25.9,0.27,-6.1,-0.22,162.0,412.0,39.3,528.0,124.0,47.3,39.8,222.0,73.0,52.4,215.0,17.0,7.9,22.0,0.79,14.8,367.0,112.0,16.0,30.5,13.11,4.0,0.07,0.23,0.07,0.0,-0.3,10616.0,13346.0,79.5,203866.0,74741.0,4631.0,5230.0,88.5,4285.0,4962.0,86.4,1535.0,2663.0,57.6,0.8,261.0,749.0,207.0,63.0,909.0,11917.0,1429.0,357.0,25.0,2066.0,378.0,355.0,146.0,39.0,83.0,15.0,8445.0,2088.0,2813.0,4679.0,7075.0,473.0,643.0,185.0,24.0,224.0,241.0,337.0,552.0,19.71,399.0,57.0,35.0,23.0,28.0,46.0,1.64,35.0,2.0,3.0,3.0,3.0,0.0,502.0,320.0,230.0,209.0,63.0,172.0,557.0,30.9,385.0,5169.0,1427.0,27.6,1640.0,2532.0,997.0,421.0,59.0,1.0,362.0,236.0,690.0,8.0,16741.0,1451.0,5355.0,8134.0,4348.0,592.0,15332.0,344.0,558.0,61.6,367.0,26.0,10806.0,53660.0,29100.0,1176.0,384.0,102.0,12508.0,10616.0,84.9,386.0,358.0,1.0,336.0,315.0,28.0,1.0,3.0,1.0,2494.0,445.0,445.0,50.0
Bordeaux,26.0,53.9,28.0,308.0,2520.0,40.0,29.0,2.0,2.0,55.0,0.0,1.43,1.04,2.46,1.36,2.39,29.7,28.3,21.4,1.06,0.76,1.83,1.01,1.77,28.0,28.0,2520.0,34.0,1.21,106.0,75.0,69.8,9.0,10.0,9.0,6.0,21.4,3.0,2.0,1.0,0.0,28.0,0.0,4.0,1.0,31.2,0.27,-1.8,-0.07,207.0,446.0,46.4,642.0,96.0,48.0,38.8,244.0,56.6,43.7,273.0,16.0,5.9,16.0,0.57,14.5,309.0,109.0,20.0,35.3,11.04,3.89,0.12,0.35,0.09,10.3,9.7,12356.0,14986.0,82.5,242370.0,77409.0,4711.0,5269.0,89.4,5852.0,6609.0,88.5,1663.0,2708.0,61.4,7.6,210.0,711.0,122.0,33.0,824.0,13606.0,1380.0,393.0,22.0,2851.0,364.0,234.0,137.0,60.0,44.0,23.0,10567.0,1787.0,2632.0,3217.0,10278.0,488.0,543.0,161.0,35.0,241.0,221.0,295.0,453.0,16.18,305.0,46.0,26.0,22.0,37.0,60.0,2.14,33.0,7.0,6.0,7.0,5.0,2.0,539.0,347.0,265.0,219.0,55.0,196.0,574.0,34.1,378.0,4720.0,1387.0,29.4,1379.0,2361.0,980.0,418.0,101.0,0.0,317.0,227.0,705.0,5.0,18350.0,1875.0,6062.0,10299.0,3154.0,430.0,16999.0,281.0,477.0,58.9,313.0,14.0,12418.0,61176.0,31449.0,1176.0,335.0,81.0,14151.0,12356.0,87.3,355.0,401.0,0.0,379.0,363.0,40.0,1.0,3.0,1.0,2403.0,467.0,428.0,52.2
Brest,24.0,49.7,28.0,308.0,2520.0,32.0,27.0,1.0,5.0,45.0,2.0,1.14,0.96,2.11,1.11,2.07,30.2,26.4,21.0,1.08,0.75,1.83,0.94,1.69,28.0,28.0,2520.0,37.0,1.32,138.0,103.0,76.1,8.0,10.0,10.0,8.0,28.6,6.0,4.0,1.0,1.0,28.0,0.0,5.0,0.0,43.4,0.28,6.4,0.23,189.0,469.0,40.3,828.0,150.0,43.5,39.3,241.0,45.2,39.2,321.0,28.0,8.7,19.0,0.68,14.3,321.0,96.0,6.0,29.9,11.46,3.43,0.1,0.32,0.08,1.8,4.6,11090.0,13961.0,79.4,226492.0,74524.0,4196.0,4783.0,87.7,4815.0,5547.0,86.8,1920.0,3145.0,61.0,6.0,243.0,736.0,214.0,71.0,904.0,12482.0,1479.0,339.0,23.0,2409.0,499.0,374.0,115.0,56.0,30.0,5.0,8729.0,2323.0,2909.0,3434.0,8819.0,483.0,719.0,221.0,29.0,275.0,226.0,340.0,504.0,18.0,382.0,45.0,18.0,18.0,21.0,56.0,2.0,40.0,5.0,1.0,5.0,1.0,4.0,554.0,356.0,268.0,222.0,64.0,165.0,506.0,32.6,341.0,4469.0,1284.0,28.7,1527.0,2015.0,927.0,452.0,97.0,2.0,355.0,246.0,759.0,10.0,17433.0,2165.0,6599.0,7977.0,3966.0,528.0,15987.0,229.0,412.0,55.6,248.0,16.0,11199.0,57232.0,30442.0,1054.0,321.0,75.0,13039.0,11090.0,85.1,378.0,335.0,0.0,329.0,286.0,35.0,4.0,6.0,0.0,2444.0,402.0,449.0,47.2
Dijon,28.0,46.5,28.0,308.0,2520.0,26.0,17.0,1.0,1.0,43.0,2.0,0.93,0.61,1.54,0.89,1.5,28.9,28.2,21.3,1.03,0.76,1.79,1.01,1.77,28.0,28.0,2520.0,37.0,1.32,129.0,94.0,72.1,7.0,9.0,12.0,6.0,21.4,1.0,1.0,0.0,0.0,28.0,2.0,5.0,2.0,35.4,0.27,0.4,0.02,230.0,522.0,44.1,809.0,166.0,44.5,38.6,249.0,65.1,48.5,281.0,35.0,12.5,10.0,0.36,13.2,337.0,99.0,11.0,29.4,12.04,3.54,0.07,0.25,0.08,-2.9,-3.2,10186.0,12909.0,78.9,210762.0,76477.0,3844.0,4390.0,87.6,4335.0,5062.0,85.6,1841.0,2998.0,61.4,-4.3,238.0,651.0,179.0,43.0,822.0,11465.0,1444.0,384.0,20.0,2235.0,397.0,277.0,121.0,34.0,54.0,16.0,8107.0,1933.0,2869.0,3543.0,7651.0,459.0,623.0,252.0,28.0,239.0,225.0,313.0,509.0,18.18,339.0,68.0,39.0,26.0,26.0,40.0,1.43,29.0,3.0,2.0,6.0,0.0,0.0,583.0,360.0,293.0,222.0,68.0,198.0,551.0,35.9,353.0,4757.0,1351.0,28.4,1634.0,2257.0,866.0,431.0,110.0,1.0,321.0,255.0,756.0,7.0,16446.0,1984.0,6278.0,7912.0,3319.0,536.0,15050.0,356.0,611.0,58.3,394.0,17.0,10416.0,53723.0,29254.0,1076.0,330.0,90.0,12065.0,10186.0,84.4,352.0,393.0,0.0,351.0,335.0,32.0,0.0,1.0,2.0,2420.0,518.0,507.0,50.5
Lille,25.0,53.0,28.0,308.0,2520.0,35.0,25.0,5.0,8.0,49.0,3.0,1.25,0.89,2.14,1.07,1.96,39.7,33.6,24.9,1.42,0.89,2.31,1.2,2.09,28.0,28.0,2520.0,27.0,0.96,78.0,58.0,70.5,15.0,4.0,9.0,12.0,42.9,6.0,4.0,1.0,1.0,28.0,1.0,1.0,3.0,24.2,0.26,0.2,0.01,158.0,425.0,37.2,562.0,142.0,49.1,41.7,200.0,74.5,58.8,200.0,23.0,11.5,9.0,0.32,13.8,346.0,123.0,10.0,35.5,12.36,4.39,0.09,0.24,0.1,-4.7,-3.6,11307.0,14068.0,80.4,221646.0,71634.0,4514.0,5135.0,87.9,4931.0,5637.0,87.5,1651.0,2762.0,59.8,0.1,255.0,903.0,200.0,53.0,942.0,12613.0,1455.0,388.0,25.0,2324.0,375.0,321.0,154.0,62.0,62.0,8.0,9374.0,2055.0,2639.0,4468.0,7926.0,506.0,658.0,211.0,55.0,266.0,199.0,356.0,563.0,20.11,374.0,59.0,56.0,31.0,31.0,59.0,2.11,37.0,5.0,4.0,4.0,5.0,4.0,497.0,324.0,203.0,235.0,59.0,209.0,569.0,36.7,360.0,4780.0,1432.0,30.0,1246.0,2292.0,1242.0,388.0,71.0,2.0,317.0,196.0,661.0,4.0,17366.0,1360.0,4522.0,9473.0,4563.0,615.0,15961.0,343.0,575.0,59.7,378.0,29.0,11627.0,61478.0,33139.0,1377.0,394.0,112.0,13330.0,11307.0,84.8,373.0,371.0,2.0,384.0,343.0,60.0,7.0,6.0,3.0,2595.0,474.0,489.0,49.2
Lyon,27.0,56.4,28.0,308.0,2520.0,42.0,29.0,5.0,6.0,49.0,4.0,1.5,1.04,2.54,1.32,2.36,37.2,32.8,26.1,1.33,0.93,2.26,1.17,2.11,28.0,28.0,2520.0,27.0,0.96,96.0,73.0,74.0,11.0,7.0,10.0,9.0,32.1,3.0,2.0,0.0,1.0,28.0,1.0,2.0,3.0,25.9,0.25,1.9,0.07,142.0,285.0,49.8,685.0,155.0,29.9,32.0,192.0,41.7,38.2,227.0,18.0,7.9,17.0,0.61,14.9,351.0,124.0,15.0,35.3,12.54,4.43,0.11,0.3,0.09,4.8,4.2,13379.0,15881.0,84.2,265520.0,80754.0,5117.0,5699.0,89.8,5997.0,6691.0,89.6,2063.0,2989.0,69.0,2.9,265.0,895.0,210.0,56.0,1065.0,14547.0,1334.0,355.0,26.0,2647.0,492.0,356.0,129.0,66.0,28.0,3.0,11066.0,2243.0,2572.0,3736.0,10538.0,481.0,603.0,227.0,22.0,220.0,224.0,318.0,568.0,20.29,414.0,48.0,44.0,27.0,28.0,67.0,2.39,47.0,2.0,9.0,4.0,4.0,1.0,521.0,330.0,277.0,183.0,61.0,165.0,445.0,37.1,280.0,4267.0,1253.0,29.4,1434.0,1858.0,975.0,393.0,107.0,0.0,286.0,215.0,654.0,6.0,19252.0,1798.0,6093.0,10048.0,4464.0,599.0,17971.0,365.0,596.0,61.2,399.0,12.0,13296.0,67358.0,36880.0,1366.0,395.0,98.0,15206.0,13379.0,88.0,399.0,388.0,1.0,342.0,310.0,26.0,4.0,2.0,3.0,2425.0,453.0,382.0,54.3
Marseille,23.0,54.0,28.0,308.0,2520.0,38.0,28.0,4.0,6.0,67.0,3.0,1.36,1.0,2.36,1.21,2.21,34.7,30.2,22.4,1.24,0.8,2.04,1.08,1.88,28.0,28.0,2520.0,29.0,1.04,97.0,75.0,74.2,16.0,8.0,4.0,11.0,39.3,5.0,4.0,1.0,0.0,28.0,0.0,2.0,3.0,29.3,0.27,3.3,0.12,141.0,414.0,34.1,739.0,141.0,43.2,39.5,156.0,60.9,48.1,206.0,15.0,7.3,19.0,0.68,14.6,371.0,113.0,19.0,30.5,13.25,4.04,0.09,0.3,0.08,3.3,3.8,12013.0,14652.0,82.0,230093.0,73344.0,5031.0,5623.0,89.5,5028.0,5745.0,87.5,1709.0,2732.0,62.6,5.6,270.0,862.0,201.0,61.0,937.0,13251.0,1401.0,384.0,31.0,2289.0,396.0,340.0,151.0,42.0,67.0,24.0,9813.0,2262.0,2577.0,3112.0,9882.0,490.0,651.0,211.0,20.0,228.0,213.0,338.0,589.0,21.04,402.0,69.0,32.0,30.0,43.0,58.0,2.07,40.0,4.0,4.0,4.0,5.0,1.0,604.0,372.0,280.0,254.0,70.0,222.0,607.0,36.6,385.0,4467.0,1277.0,28.6,1207.0,2154.0,1106.0,413.0,71.0,0.0,342.0,192.0,701.0,6.0,18069.0,1618.0,5609.0,9182.0,4482.0,597.0,16704.0,324.0,565.0,57.3,351.0,17.0,11865.0,63572.0,34886.0,1400.0,382.0,105.0,13979.0,12013.0,85.9,324.0,329.0,1.0,376.0,318.0,23.0,4.0,5.0,2.0,2398.0,474.0,439.0,51.9
Metz,24.0,45.3,28.0,308.0,2520.0,27.0,20.0,2.0,4.0,45.0,4.0,0.96,0.71,1.68,0.89,1.61,27.3,24.3,18.0,0.98,0.64,1.62,0.87,1.51,28.0,28.0,2520.0,35.0,1.25,132.0,101.0,76.5,8.0,10.0,10.0,8.0,28.6,4.0,4.0,0.0,0.0,28.0,0.0,6.0,0.0,37.7,0.26,2.7,0.1,235.0,666.0,35.3,711.0,117.0,66.0,49.4,220.0,89.5,64.6,292.0,36.0,12.3,28.0,1.0,15.7,305.0,93.0,19.0,30.5,10.89,3.32,0.08,0.27,0.08,-0.3,0.7,9635.0,12397.0,77.7,191985.0,65392.0,3842.0,4398.0,87.4,4120.0,4829.0,85.3,1499.0,2730.0,54.9,2.0,219.0,670.0,137.0,46.0,642.0,11061.0,1336.0,363.0,18.0,2173.0,319.0,303.0,117.0,47.0,44.0,13.0,7874.0,1680.0,2843.0,2580.0,8235.0,445.0,574.0,197.0,29.0,259.0,203.0,296.0,497.0,17.75,336.0,42.0,58.0,16.0,30.0,43.0,1.54,27.0,5.0,6.0,3.0,0.0,2.0,608.0,385.0,351.0,210.0,47.0,200.0,520.0,38.5,320.0,5067.0,1352.0,26.7,1828.0,2378.0,861.0,470.0,107.0,0.0,363.0,252.0,802.0,5.0,15989.0,1744.0,5744.0,7826.0,3513.0,419.0,14695.0,383.0,623.0,61.5,415.0,23.0,10379.0,56373.0,29690.0,1156.0,376.0,76.0,11569.0,9635.0,83.3,375.0,350.0,0.0,337.0,344.0,29.0,2.0,4.0,0.0,2523.0,461.0,550.0,45.6
Monaco,28.0,50.8,28.0,308.0,2520.0,44.0,29.0,4.0,4.0,60.0,10.0,1.57,1.04,2.61,1.43,2.46,48.0,44.9,32.3,1.71,1.15,2.86,1.6,2.76,28.0,28.0,2520.0,44.0,1.57,132.0,95.0,71.2,11.0,7.0,10.0,7.0,25.0,6.0,6.0,0.0,0.0,28.0,0.0,8.0,1.0,41.1,0.28,-1.9,-0.07,175.0,378.0,46.3,639.0,136.0,39.9,36.6,209.0,58.9,45.1,250.0,26.0,10.4,12.0,0.43,14.3,371.0,140.0,16.0,37.7,13.25,5.0,0.11,0.29,0.12,-4.0,-4.9,11748.0,14370.0,81.8,227143.0,76739.0,4853.0,5479.0,88.6,4996.0,5694.0,87.7,1706.0,2700.0,63.2,-3.3,264.0,856.0,245.0,54.0,1085.0,13005.0,1365.0,409.0,45.0,2362.0,407.0,345.0,132.0,37.0,69.0,6.0,9597.0,2237.0,2536.0,4040.0,8895.0,422.0,542.0,222.0,40.0,223.0,233.0,339.0,588.0,21.0,403.0,48.0,58.0,34.0,34.0,73.0,2.61,47.0,5.0,8.0,7.0,6.0,0.0,566.0,356.0,256.0,252.0,58.0,191.0,567.0,33.7,376.0,4704.0,1404.0,29.8,1437.0,2178.0,1089.0,401.0,82.0,1.0,319.0,262.0,601.0,10.0,17693.0,1681.0,5343.0,9095.0,4508.0,751.0,16382.0,359.0,596.0,60.2,384.0,15.0,11692.0,64096.0,37023.0,1502.0,446.0,132.0,13731.0,11748.0,85.6,357.0,306.0,1.0,336.0,346.0,44.0,3.0,5.0,1.0,2402.0,381.0,377.0,50.3
