player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Yassine Bounou,ma MAR,GK,Sevilla,30-274,1991,17.0,17.0,1530.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.5,0.0,0.03,0.03,0.0,0.03,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,578.0,74.0,13015.0,6197.0,54.0,54.0,100.0,215.0,218.0,98.6,158.0,305.0,51.8,0.5,1.0,2.0,0.0,0.0,0.0,418.0,160.0,37.0,0.0,36.0,23.0,0.0,0.0,0.0,0.0,0.0,325.0,17.0,236.0,383.0,101.0,0.0,0.0,58.0,2.0,23.0,3.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,610.0,550.0,609.0,2.0,0.0,0.0,451.0,1.0,1.0,100.0,1.0,0.0,296.0,1159.0,452.0,0.0,0.0,0.0,313.0,312.0,99.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0
Lucas Boyé,ar ARG,FW,Elche,25-310,1996,15.0,14.0,1156.0,5.0,1.0,0.0,0.0,2.0,0.0,0.39,0.08,0.47,0.39,0.47,3.5,3.5,1.2,0.27,0.09,0.36,0.27,0.36,12.8,33.0,12.0,1.0,36.4,2.57,0.93,0.15,0.42,0.11,1.5,1.5,209.0,287.0,72.8,3182.0,449.0,125.0,153.0,81.7,53.0,75.0,70.7,21.0,35.0,60.0,-0.2,12.0,9.0,9.0,0.0,18.0,262.0,25.0,1.0,0.0,95.0,9.0,5.0,0.0,0.0,0.0,0.0,217.0,38.0,32.0,54.0,200.0,9.0,1.0,10.0,2.0,9.0,14.0,14.0,29.0,2.26,18.0,0.0,5.0,3.0,1.0,6.0,0.47,2.0,0.0,2.0,0.0,0.0,2.0,21.0,11.0,3.0,15.0,3.0,4.0,10.0,40.0,6.0,222.0,59.0,26.6,17.0,125.0,80.0,13.0,2.0,0.0,11.0,8.0,12.0,0.0,547.0,15.0,40.0,310.0,227.0,55.0,522.0,30.0,48.0,62.5,33.0,0.0,402.0,1799.0,880.0,43.0,12.0,8.0,638.0,396.0,62.1,78.0,44.0,0.0,28.0,33.0,7.0,0.0,0.0,0.0,50.0,17.0,49.0,25.8
Martin Braithwaite,dk DEN,FW,Barcelona,30-213,1991,3.0,3.0,224.0,2.0,1.0,0.0,0.0,0.0,0.0,0.8,0.4,1.21,0.8,1.21,1.0,1.0,1.3,0.42,0.5,0.92,0.42,0.92,2.5,7.0,3.0,0.0,42.9,2.81,1.21,0.29,0.67,0.15,1.0,1.0,43.0,54.0,79.6,647.0,104.0,26.0,29.0,89.7,15.0,20.0,75.0,1.0,2.0,50.0,-0.3,2.0,1.0,2.0,0.0,3.0,52.0,2.0,1.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,12.0,5.0,7.0,41.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.21,3.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,12.0,46.2,3.0,9.0,14.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,84.0,4.0,10.0,42.0,38.0,15.0,82.0,3.0,5.0,60.0,3.0,0.0,62.0,248.0,163.0,10.0,2.0,3.0,96.0,64.0,66.7,7.0,4.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,10.0,3.0,5.0,37.5
Darko Brašanac,rs SRB,MF,Osasuna,29-326,1992,18.0,15.0,1359.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07,0.8,0.8,1.1,0.05,0.07,0.12,0.05,0.12,15.1,11.0,1.0,0.0,9.1,0.73,0.07,0.0,0.0,0.07,-0.8,-0.8,372.0,505.0,73.7,5958.0,1209.0,191.0,238.0,80.3,139.0,182.0,76.4,26.0,43.0,60.5,-0.1,17.0,25.0,8.0,2.0,26.0,480.0,25.0,3.0,1.0,121.0,8.0,16.0,0.0,0.0,0.0,0.0,333.0,90.0,82.0,86.0,351.0,32.0,3.0,7.0,2.0,11.0,19.0,35.0,32.0,2.12,27.0,0.0,0.0,3.0,1.0,3.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0,20.0,13.0,9.0,7.0,4.0,4.0,23.0,17.4,19.0,250.0,67.0,26.8,48.0,110.0,92.0,19.0,3.0,0.0,16.0,13.0,17.0,0.0,633.0,21.0,84.0,291.0,290.0,55.0,608.0,12.0,15.0,80.0,14.0,1.0,372.0,1683.0,908.0,54.0,23.0,6.0,592.0,396.0,66.9,27.0,11.0,0.0,32.0,16.0,5.0,0.0,0.0,0.0,125.0,38.0,32.0,54.3
Claudio Bravo,cl CHI,GK,Betis,38-266,1983,7.0,7.0,630.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.02,0.02,0.0,0.02,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,223.0,64.1,5152.0,3566.0,20.0,20.0,100.0,58.0,61.0,95.1,65.0,142.0,45.8,-0.2,1.0,5.0,1.0,0.0,0.0,151.0,72.0,30.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,86.0,12.0,125.0,17.0,174.0,0.0,0.0,22.0,2.0,7.0,4.0,0.0,3.0,0.43,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,240.0,210.0,240.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,123.0,608.0,413.0,0.0,0.0,0.0,112.0,110.0,98.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
Yan Brice Eteki,cm CMR,MF,Granada,24-131,1997,6.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,1.5,1.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.03,0.0,0.0,39.0,53.0,73.6,674.0,142.0,20.0,25.0,80.0,13.0,16.0,81.3,4.0,8.0,50.0,0.0,0.0,2.0,0.0,0.0,5.0,53.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,11.0,5.0,41.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,3.0,33.3,2.0,37.0,10.0,27.0,9.0,22.0,6.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,73.0,6.0,16.0,46.0,13.0,1.0,73.0,1.0,3.0,33.3,1.0,0.0,38.0,119.0,45.0,1.0,0.0,0.0,50.0,36.0,72.0,1.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,24.0,6.0,3.0,66.7
Ante Budimir,hr CRO,FW,Osasuna,30-166,1991,9.0,4.0,369.0,1.0,0.0,1.0,1.0,1.0,0.0,0.24,0.0,0.24,0.0,0.0,1.0,0.4,0.2,0.25,0.05,0.3,0.11,0.16,4.1,4.0,1.0,0.0,25.0,0.98,0.24,0.0,0.0,0.11,0.0,-0.4,51.0,88.0,58.0,710.0,128.0,33.0,48.0,68.8,14.0,28.0,50.0,2.0,3.0,66.7,-0.2,1.0,5.0,1.0,1.0,4.0,85.0,3.0,0.0,0.0,35.0,0.0,4.0,0.0,0.0,0.0,0.0,39.0,18.0,31.0,53.0,3.0,9.0,0.0,1.0,0.0,4.0,1.0,5.0,7.0,1.71,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,2.0,1.0,3.0,33.3,2.0,66.0,16.0,24.2,9.0,24.0,33.0,14.0,5.0,0.0,9.0,2.0,4.0,0.0,155.0,6.0,14.0,71.0,82.0,24.0,151.0,2.0,10.0,20.0,3.0,0.0,72.0,302.0,150.0,9.0,5.0,0.0,210.0,98.0,46.7,17.0,10.0,0.0,10.0,5.0,2.0,0.0,0.0,0.0,26.0,30.0,26.0,53.6
Sergio Busquets,es ESP,MF,Barcelona,33-172,1988,18.0,18.0,1582.0,1.0,0.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,0.2,0.2,0.9,0.01,0.05,0.06,0.01,0.06,17.6,6.0,2.0,0.0,33.3,0.34,0.11,0.17,0.5,0.04,0.8,0.8,1194.0,1359.0,87.9,23700.0,6001.0,453.0,491.0,92.3,519.0,571.0,90.9,199.0,256.0,77.7,-0.9,17.0,138.0,13.0,0.0,122.0,1303.0,56.0,55.0,1.0,183.0,46.0,2.0,0.0,0.0,0.0,0.0,1031.0,137.0,191.0,227.0,1058.0,47.0,1.0,5.0,10.0,21.0,33.0,13.0,39.0,2.22,33.0,1.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,48.0,34.0,19.0,25.0,4.0,24.0,41.0,58.5,17.0,280.0,107.0,38.2,97.0,143.0,40.0,23.0,2.0,0.0,21.0,22.0,23.0,0.0,1506.0,48.0,341.0,985.0,255.0,9.0,1461.0,13.0,14.0,92.9,13.0,1.0,996.0,3698.0,2127.0,85.0,20.0,0.0,1149.0,1115.0,97.0,6.0,12.0,0.0,32.0,40.0,1.0,0.0,0.0,0.0,206.0,26.0,27.0,49.1
Adrián Butzke,es ESP,FW,Granada,22-280,1999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
Erick Cabaco,uy URU,DF,Getafe,26-260,1995,5.0,3.0,234.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.38,0.38,0.0,0.38,0.0,0.0,0.4,0.0,0.14,0.14,0.0,0.14,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,72.0,77.8,1537.0,568.0,9.0,11.0,81.8,24.0,27.0,88.9,23.0,33.0,69.7,0.6,1.0,9.0,0.0,0.0,6.0,70.0,2.0,2.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,24.0,5.0,59.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.38,1.0,0.0,0.0,0.0,0.0,1.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,22.0,8.0,36.4,13.0,9.0,0.0,3.0,1.0,0.0,2.0,3.0,7.0,0.0,87.0,8.0,39.0,47.0,2.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,51.0,235.0,130.0,7.0,0.0,0.0,56.0,56.0,100.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,14.0,4.0,1.0,80.0
Leandro Cabrera,uy URU,DF,Espanyol,30-201,1991,19.0,19.0,1710.0,1.0,0.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,0.9,0.9,0.0,0.05,0.0,0.05,0.05,0.05,19.0,10.0,2.0,0.0,20.0,0.53,0.11,0.1,0.5,0.09,0.1,0.1,686.0,884.0,77.6,16024.0,7301.0,162.0,184.0,88.0,345.0,380.0,90.8,163.0,295.0,55.3,0.0,2.0,47.0,1.0,0.0,39.0,819.0,65.0,41.0,0.0,56.0,27.0,0.0,0.0,0.0,0.0,0.0,559.0,57.0,268.0,707.0,122.0,40.0,5.0,1.0,9.0,25.0,19.0,11.0,9.0,0.47,7.0,0.0,0.0,2.0,0.0,2.0,0.11,1.0,0.0,0.0,1.0,0.0,0.0,14.0,9.0,9.0,5.0,0.0,7.0,14.0,50.0,7.0,108.0,21.0,19.4,68.0,34.0,6.0,23.0,12.0,1.0,11.0,29.0,126.0,3.0,1094.0,288.0,678.0,439.0,23.0,10.0,1030.0,3.0,4.0,75.0,3.0,0.0,619.0,2606.0,1166.0,15.0,3.0,0.0,700.0,690.0,98.6,3.0,3.0,0.0,20.0,12.0,2.0,0.0,1.0,1.0,128.0,36.0,21.0,63.2
Cala,es ESP,DF,Cádiz,32-039,1989,10.0,8.0,769.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.06,0.0,0.07,0.06,0.07,8.5,5.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.11,-0.5,-0.5,139.0,201.0,69.2,3488.0,1070.0,29.0,39.0,74.4,67.0,86.0,77.9,42.0,74.0,56.8,0.0,1.0,9.0,0.0,0.0,6.0,189.0,12.0,11.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,103.0,18.0,80.0,22.0,149.0,20.0,1.0,0.0,2.0,9.0,8.0,1.0,3.0,0.35,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,11.0,3.0,0.0,8.0,14.0,57.1,6.0,74.0,24.0,32.4,54.0,16.0,4.0,15.0,7.0,0.0,8.0,20.0,47.0,1.0,297.0,55.0,182.0,118.0,10.0,7.0,285.0,0.0,0.0,0.0,0.0,0.0,119.0,651.0,268.0,3.0,0.0,0.0,123.0,121.0,98.4,0.0,0.0,1.0,9.0,5.0,1.0,0.0,1.0,0.0,61.0,23.0,11.0,67.6
Calderón,es ESP,DF,Betis,21-362,2000,1.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.19,0.19,0.0,0.19,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,47.0,91.5,802.0,215.0,18.0,19.0,94.7,17.0,20.0,85.0,6.0,6.0,100.0,-0.1,1.0,1.0,3.0,1.0,3.0,43.0,4.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,34.0,6.0,7.0,34.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,53.0,2.0,12.0,25.0,19.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,36.0,224.0,104.0,5.0,2.0,0.0,39.0,38.0,97.4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,33.3
Fernando Calero,es ESP,DF,Espanyol,26-112,1995,2.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,58.0,77.6,800.0,359.0,15.0,19.0,78.9,25.0,27.0,92.6,3.0,7.0,42.9,0.0,0.0,5.0,0.0,0.0,4.0,58.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,9.0,8.0,9.0,40.0,6.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,11.0,5.0,45.5,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,64.0,8.0,36.0,30.0,4.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,35.0,209.0,111.0,3.0,1.0,0.0,40.0,40.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,66.7
Víctor Camarasa,es ESP,"MF,FW",Betis,27-221,1994,5.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,1.0,1.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.02,0.0,0.0,42.0,50.0,84.0,782.0,173.0,16.0,20.0,80.0,21.0,22.0,95.5,5.0,6.0,83.3,0.0,0.0,2.0,1.0,0.0,2.0,49.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0,4.0,2.0,44.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,4.0,22.2,6.0,9.0,3.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,67.0,2.0,15.0,41.0,16.0,3.0,66.0,0.0,1.0,0.0,0.0,0.0,46.0,327.0,150.0,6.0,2.0,0.0,50.0,44.0,88.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,100.0
Eduardo Camavinga,fr FRA,MF,Real Madrid,19-055,2002,13.0,5.0,496.0,1.0,0.0,0.0,0.0,4.0,0.0,0.18,0.0,0.18,0.18,0.18,0.8,0.8,0.4,0.15,0.07,0.22,0.15,0.22,5.5,6.0,3.0,0.0,50.0,1.09,0.54,0.17,0.33,0.14,0.2,0.2,293.0,329.0,89.1,5630.0,1162.0,117.0,124.0,94.4,128.0,141.0,90.8,44.0,53.0,83.0,-0.4,3.0,27.0,2.0,0.0,22.0,324.0,5.0,4.0,2.0,43.0,10.0,2.0,0.0,0.0,0.0,0.0,259.0,32.0,38.0,284.0,26.0,9.0,0.0,2.0,0.0,4.0,4.0,5.0,9.0,1.63,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,7.0,8.0,4.0,7.0,16.0,43.8,9.0,162.0,41.0,25.3,59.0,74.0,29.0,12.0,1.0,0.0,11.0,2.0,6.0,0.0,392.0,16.0,90.0,227.0,109.0,16.0,389.0,10.0,14.0,71.4,10.0,1.0,278.0,1448.0,737.0,29.0,11.0,2.0,324.0,298.0,92.0,7.0,3.0,0.0,22.0,14.0,1.0,0.0,0.0,0.0,42.0,11.0,3.0,78.6
José Campaña,es ESP,MF,Levante,28-218,1993,12.0,11.0,961.0,2.0,0.0,0.0,1.0,3.0,0.0,0.19,0.0,0.19,0.19,0.19,1.2,0.4,0.5,0.11,0.05,0.16,0.03,0.08,10.7,8.0,2.0,1.0,25.0,0.75,0.19,0.25,1.0,0.05,0.8,1.6,467.0,571.0,81.8,8630.0,3036.0,199.0,213.0,93.4,202.0,232.0,87.1,57.0,110.0,51.8,-0.5,13.0,53.0,6.0,1.0,62.0,512.0,59.0,30.0,0.0,80.0,26.0,16.0,27.0,12.0,7.0,1.0,387.0,73.0,111.0,80.0,455.0,21.0,2.0,2.0,3.0,13.0,17.0,9.0,27.0,2.53,19.0,5.0,0.0,2.0,1.0,1.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0,20.0,10.0,10.0,9.0,1.0,9.0,19.0,47.4,10.0,166.0,51.0,30.7,49.0,88.0,29.0,12.0,2.0,0.0,10.0,19.0,5.0,0.0,668.0,23.0,145.0,392.0,184.0,12.0,612.0,12.0,23.0,52.2,13.0,4.0,452.0,2565.0,1276.0,50.0,21.0,2.0,506.0,448.0,88.5,7.0,13.0,0.0,13.0,18.0,1.0,0.0,0.0,0.0,95.0,14.0,14.0,50.0
Sergio Canales,es ESP,"FW,MF",Betis,30-322,1991,18.0,17.0,1404.0,1.0,3.0,0.0,0.0,1.0,0.0,0.06,0.19,0.26,0.06,0.26,2.6,2.6,2.7,0.17,0.18,0.34,0.17,0.34,15.6,31.0,8.0,0.0,25.8,1.99,0.51,0.03,0.13,0.09,-1.6,-1.6,771.0,917.0,84.1,14340.0,3645.0,344.0,381.0,90.3,291.0,325.0,89.5,110.0,165.0,66.7,0.3,29.0,83.0,36.0,3.0,100.0,890.0,27.0,18.0,3.0,185.0,30.0,22.0,3.0,1.0,2.0,0.0,678.0,87.0,152.0,803.0,81.0,15.0,5.0,4.0,4.0,18.0,23.0,18.0,58.0,3.72,50.0,2.0,3.0,1.0,1.0,9.0,0.58,7.0,0.0,1.0,0.0,1.0,0.0,20.0,15.0,7.0,9.0,4.0,5.0,16.0,31.3,11.0,170.0,56.0,32.9,39.0,81.0,50.0,12.0,1.0,0.0,11.0,9.0,8.0,0.0,1052.0,20.0,153.0,595.0,412.0,59.0,1027.0,19.0,29.0,65.5,19.0,2.0,820.0,5092.0,2750.0,129.0,46.0,7.0,977.0,843.0,86.3,29.0,16.0,0.0,13.0,21.0,3.0,0.0,0.0,0.0,127.0,9.0,22.0,29.0
Álex Cantero,es ESP,"FW,MF",Levante,21-210,2000,14.0,2.0,311.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.48,0.0,0.48,0.48,0.48,3.5,7.0,3.0,0.0,42.9,2.03,0.87,0.0,0.0,0.24,-1.7,-1.7,38.0,54.0,70.4,547.0,186.0,23.0,28.0,82.1,10.0,14.0,71.4,2.0,4.0,50.0,0.0,0.0,1.0,2.0,1.0,6.0,50.0,4.0,0.0,0.0,20.0,2.0,3.0,0.0,0.0,0.0,0.0,42.0,9.0,3.0,7.0,44.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,6.0,1.74,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,76.0,18.0,23.7,9.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1.0,7.0,37.0,48.0,14.0,80.0,6.0,11.0,54.5,8.0,0.0,63.0,287.0,167.0,6.0,5.0,2.0,112.0,63.0,56.3,7.0,4.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0
Étienne Capoue,fr FRA,MF,Villarreal,33-177,1988,16.0,15.0,1277.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.02,0.02,0.03,0.02,0.03,14.2,6.0,3.0,0.0,50.0,0.42,0.21,0.0,0.0,0.04,-0.2,-0.2,686.0,773.0,88.7,12645.0,2800.0,278.0,298.0,93.3,340.0,379.0,89.7,63.0,83.0,75.9,-0.2,3.0,66.0,5.0,0.0,62.0,760.0,13.0,13.0,0.0,125.0,17.0,1.0,0.0,0.0,0.0,0.0,634.0,54.0,85.0,123.0,599.0,28.0,0.0,2.0,5.0,4.0,25.0,7.0,16.0,1.13,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,16.0,14.0,1.0,8.0,19.0,42.1,11.0,177.0,59.0,33.3,64.0,90.0,23.0,10.0,3.0,0.0,7.0,22.0,34.0,0.0,921.0,49.0,230.0,633.0,123.0,7.0,910.0,15.0,21.0,71.4,15.0,1.0,645.0,3789.0,1860.0,74.0,22.0,1.0,710.0,677.0,95.4,12.0,8.0,0.0,31.0,26.0,0.0,0.0,0.0,0.0,121.0,33.0,23.0,58.9
