player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Steven Davis,nir NIR,"MF,FW",Southampton,32,1985,23.0,17.0,1521.0,3.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,1.0,1.0,1.3,0.06,0.08,0.14,0.06,0.14,16.9,14.0,5.0,0.0,35.7,0.83,0.3,0.21,0.6,0.07,2.0,2.0,879.0,1073.0,81.9,16120.0,4098.0,391.0,434.0,90.1,383.0,426.0,89.9,94.0,164.0,57.3,-1.3,17.0,100.0,22.0,3.0,87.0,1019.0,54.0,18.0,2.0,188.0,29.0,12.0,28.0,19.0,4.0,0.0,746.0,133.0,194.0,143.0,852.0,64.0,1.0,1.0,3.0,12.0,28.0,35.0,41.0,2.43,36.0,3.0,1.0,0.0,1.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0,34.0,20.0,12.0,20.0,2.0,13.0,38.0,34.2,25.0,322.0,115.0,35.7,107.0,164.0,51.0,29.0,7.0,2.0,22.0,13.0,29.0,0.0,1245.0,38.0,201.0,798.0,330.0,20.0,1193.0,13.0,26.0,50.0,16.0,2.0,799.0,3811.0,1953.0,102.0,36.0,4.0,948.0,845.0,89.1,13.0,14.0,0.0,9.0,11.0,3.0,1.0,0.0,0.0,213.0,17.0,30.0,36.2
Craig Dawson,eng ENG,DF,West Brom,27,1990,28.0,28.0,2510.0,2.0,0.0,0.0,0.0,6.0,0.0,0.07,0.0,0.07,0.07,0.07,2.6,2.6,0.8,0.09,0.03,0.12,0.09,0.12,27.9,20.0,4.0,0.0,20.0,0.72,0.14,0.1,0.5,0.13,-0.6,-0.6,777.0,1094.0,71.0,16397.0,7543.0,283.0,335.0,84.5,337.0,426.0,79.1,142.0,293.0,48.5,-0.8,11.0,79.0,18.0,11.0,79.0,921.0,173.0,15.0,0.0,175.0,48.0,27.0,0.0,0.0,0.0,0.0,476.0,264.0,354.0,53.0,704.0,102.0,158.0,9.0,8.0,42.0,29.0,28.0,28.0,1.01,16.0,1.0,1.0,6.0,3.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0,52.0,31.0,32.0,14.0,6.0,19.0,52.0,36.5,33.0,301.0,115.0,38.2,195.0,87.0,19.0,53.0,25.0,0.0,28.0,61.0,161.0,0.0,1455.0,175.0,666.0,619.0,234.0,50.0,1285.0,10.0,19.0,52.6,11.0,0.0,623.0,3263.0,1772.0,65.0,11.0,2.0,702.0,637.0,90.7,7.0,3.0,0.0,40.0,25.0,3.0,0.0,0.0,0.0,272.0,131.0,67.0,66.2
Kevin De Bruyne,be BEL,MF,Manchester City,26,1991,37.0,36.0,3073.0,8.0,16.0,0.0,0.0,2.0,0.0,0.23,0.47,0.7,0.23,0.7,6.2,6.2,13.4,0.18,0.39,0.57,0.18,0.57,34.1,93.0,39.0,16.0,41.9,2.72,1.14,0.09,0.21,0.07,1.8,1.8,2328.0,2975.0,78.3,44760.0,12509.0,980.0,1146.0,85.5,995.0,1195.0,83.3,324.0,536.0,60.4,2.6,106.0,254.0,122.0,21.0,317.0,2690.0,285.0,75.0,21.0,396.0,133.0,146.0,152.0,14.0,68.0,6.0,2208.0,312.0,455.0,329.0,2548.0,46.0,42.0,1.0,17.0,62.0,141.0,85.0,196.0,5.74,138.0,42.0,4.0,5.0,6.0,32.0,0.94,28.0,3.0,0.0,1.0,0.0,0.0,66.0,40.0,22.0,26.0,18.0,23.0,80.0,28.8,57.0,578.0,180.0,31.1,113.0,285.0,180.0,40.0,2.0,0.0,38.0,41.0,20.0,1.0,3411.0,20.0,300.0,1759.0,1625.0,99.0,3116.0,50.0,78.0,64.1,52.0,2.0,2419.0,12303.0,7997.0,425.0,156.0,28.0,2864.0,2633.0,91.9,62.0,65.0,0.0,36.0,52.0,2.0,1.0,0.0,0.0,277.0,14.0,18.0,43.8
Troy Deeney,eng ENG,FW,Watford,29,1988,29.0,20.0,1844.0,5.0,2.0,3.0,5.0,1.0,1.0,0.24,0.1,0.34,0.1,0.2,7.5,3.5,2.9,0.37,0.14,0.51,0.17,0.31,20.5,32.0,10.0,0.0,31.3,1.56,0.49,0.06,0.2,0.11,-2.5,-1.5,327.0,559.0,58.5,4885.0,1269.0,192.0,295.0,65.1,96.0,167.0,57.5,23.0,47.0,48.9,-0.9,24.0,37.0,16.0,1.0,41.0,540.0,19.0,1.0,3.0,229.0,5.0,12.0,0.0,0.0,0.0,0.0,231.0,144.0,184.0,16.0,326.0,70.0,1.0,12.0,2.0,11.0,17.0,28.0,47.0,2.3,41.0,0.0,0.0,2.0,2.0,5.0,0.24,4.0,0.0,0.0,0.0,0.0,1.0,19.0,15.0,4.0,9.0,6.0,4.0,12.0,33.3,8.0,281.0,83.0,29.5,22.0,144.0,115.0,9.0,2.0,0.0,7.0,7.0,16.0,0.0,758.0,18.0,44.0,354.0,379.0,107.0,734.0,9.0,20.0,45.0,10.0,2.0,320.0,1079.0,410.0,24.0,8.0,5.0,1137.0,540.0,47.5,46.0,22.0,0.0,27.0,19.0,16.0,0.0,0.0,0.0,113.0,154.0,217.0,41.5
Jermain Defoe,eng ENG,"FW,MF",Bournemouth,34,1982,24.0,11.0,1088.0,4.0,1.0,0.0,0.0,1.0,0.0,0.33,0.08,0.41,0.33,0.41,5.8,5.8,1.2,0.48,0.1,0.58,0.48,0.58,12.1,28.0,15.0,0.0,53.6,2.32,1.24,0.14,0.27,0.21,-1.8,-1.8,104.0,140.0,74.3,1427.0,243.0,71.0,90.0,78.9,22.0,32.0,68.8,8.0,9.0,88.9,-0.2,14.0,0.0,4.0,0.0,7.0,122.0,18.0,0.0,0.0,29.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,27.0,18.0,16.0,116.0,4.0,0.0,2.0,1.0,2.0,3.0,6.0,27.0,2.23,19.0,0.0,1.0,5.0,1.0,4.0,0.33,1.0,0.0,0.0,2.0,0.0,1.0,11.0,10.0,1.0,7.0,3.0,1.0,13.0,7.7,12.0,174.0,49.0,28.2,22.0,73.0,79.0,8.0,0.0,0.0,8.0,3.0,1.0,0.0,257.0,1.0,13.0,97.0,154.0,68.0,239.0,8.0,19.0,42.1,9.0,0.0,165.0,692.0,372.0,17.0,5.0,6.0,397.0,183.0,46.1,26.0,19.0,0.0,13.0,11.0,9.0,0.0,0.0,0.0,25.0,6.0,31.0,16.2
Steven Defour,be BEL,MF,Burnley,29,1988,24.0,24.0,1997.0,1.0,1.0,0.0,0.0,6.0,0.0,0.05,0.05,0.09,0.05,0.09,0.8,0.8,1.2,0.03,0.05,0.09,0.03,0.09,22.2,19.0,7.0,4.0,36.8,0.86,0.32,0.05,0.14,0.04,0.2,0.2,852.0,1040.0,81.9,17020.0,4705.0,310.0,349.0,88.8,396.0,450.0,88.0,132.0,214.0,61.7,-0.2,16.0,90.0,21.0,9.0,95.0,1020.0,20.0,12.0,2.0,166.0,36.0,30.0,3.0,1.0,0.0,1.0,718.0,129.0,193.0,121.0,854.0,49.0,5.0,6.0,7.0,25.0,28.0,13.0,33.0,1.49,27.0,0.0,1.0,4.0,0.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,44.0,27.0,20.0,21.0,3.0,15.0,59.0,25.4,44.0,545.0,138.0,25.3,212.0,272.0,61.0,46.0,8.0,1.0,38.0,49.0,34.0,0.0,1260.0,48.0,304.0,819.0,220.0,8.0,1236.0,16.0,21.0,76.2,18.0,4.0,781.0,4245.0,2343.0,96.0,31.0,3.0,815.0,769.0,94.4,15.0,11.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,264.0,8.0,16.0,33.3
Damien Delaney,ie IRL,DF,Crystal Palace,36,1981,2.0,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,70.7,549.0,375.0,12.0,13.0,92.3,11.0,16.0,68.8,5.0,9.0,55.6,0.0,0.0,1.0,0.0,0.0,2.0,40.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,18.0,26.0,7.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,11.0,3.0,27.3,8.0,3.0,0.0,6.0,4.0,0.0,2.0,3.0,4.0,0.0,56.0,14.0,41.0,20.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,24.0,134.0,54.0,1.0,0.0,0.0,31.0,28.0,90.3,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,5.0,44.4
Fabian Delph,eng ENG,DF,Manchester City,27,1989,22.0,21.0,1741.0,1.0,2.0,0.0,0.0,2.0,0.0,0.05,0.1,0.16,0.05,0.16,0.2,0.2,1.2,0.01,0.06,0.07,0.01,0.07,19.3,9.0,3.0,0.0,33.3,0.47,0.16,0.11,0.33,0.02,0.8,0.8,1659.0,1777.0,93.4,26998.0,7076.0,912.0,938.0,97.2,610.0,647.0,94.3,116.0,155.0,74.8,0.8,12.0,130.0,13.0,2.0,108.0,1584.0,193.0,20.0,0.0,174.0,35.0,12.0,0.0,0.0,0.0,0.0,1453.0,224.0,100.0,1002.0,571.0,18.0,173.0,4.0,2.0,11.0,29.0,13.0,35.0,1.81,32.0,1.0,1.0,0.0,1.0,5.0,0.26,5.0,0.0,0.0,0.0,0.0,0.0,50.0,28.0,23.0,18.0,9.0,18.0,41.0,43.9,23.0,227.0,84.0,37.0,86.0,96.0,45.0,24.0,2.0,0.0,22.0,39.0,47.0,2.0,1966.0,35.0,415.0,1219.0,465.0,5.0,1783.0,26.0,27.0,96.3,26.0,1.0,1413.0,5673.0,3114.0,138.0,54.0,1.0,1452.0,1398.0,96.3,13.0,11.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,196.0,24.0,30.0,44.4
Mousa Dembélé,be BEL,MF,Tottenham,30,1987,28.0,21.0,1879.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,0.02,0.04,0.06,0.02,0.06,20.9,11.0,3.0,0.0,27.3,0.53,0.14,0.0,0.0,0.04,-0.5,-0.5,1315.0,1419.0,92.7,23029.0,6519.0,579.0,613.0,94.5,615.0,654.0,94.0,109.0,127.0,85.8,-0.8,16.0,159.0,7.0,3.0,172.0,1377.0,42.0,29.0,0.0,223.0,9.0,4.0,0.0,0.0,0.0,0.0,1224.0,134.0,61.0,1109.0,252.0,38.0,4.0,5.0,2.0,5.0,23.0,10.0,46.0,2.2,36.0,1.0,2.0,2.0,1.0,3.0,0.14,2.0,1.0,0.0,0.0,0.0,0.0,45.0,33.0,20.0,17.0,8.0,16.0,44.0,36.4,28.0,419.0,136.0,32.5,108.0,238.0,73.0,28.0,2.0,0.0,26.0,39.0,18.0,0.0,1621.0,32.0,272.0,1196.0,308.0,3.0,1585.0,64.0,77.0,83.1,67.0,1.0,1299.0,7586.0,4303.0,210.0,50.0,1.0,1247.0,1199.0,96.2,15.0,42.0,0.0,57.0,38.0,0.0,0.0,0.0,0.0,238.0,14.0,19.0,42.4
Laurent Depoitre,be BEL,FW,Huddersfield,28,1988,33.0,18.0,1820.0,6.0,1.0,0.0,0.0,1.0,0.0,0.3,0.05,0.35,0.3,0.35,4.0,4.0,1.2,0.2,0.06,0.26,0.2,0.26,20.2,25.0,12.0,0.0,48.0,1.24,0.59,0.24,0.5,0.16,2.0,2.0,276.0,466.0,59.2,3707.0,569.0,170.0,248.0,68.5,78.0,155.0,50.3,11.0,23.0,47.8,-0.2,11.0,17.0,0.0,0.0,18.0,436.0,30.0,0.0,1.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,230.0,128.0,108.0,21.0,256.0,56.0,0.0,14.0,0.0,13.0,22.0,20.0,23.0,1.14,15.0,0.0,2.0,1.0,3.0,6.0,0.3,2.0,0.0,2.0,1.0,1.0,0.0,15.0,11.0,4.0,7.0,4.0,1.0,17.0,5.9,16.0,400.0,101.0,25.3,48.0,179.0,173.0,20.0,3.0,0.0,17.0,14.0,26.0,0.0,739.0,27.0,76.0,408.0,287.0,60.0,709.0,17.0,35.0,48.6,19.0,0.0,341.0,1235.0,496.0,18.0,7.0,2.0,1053.0,499.0,47.4,83.0,39.0,0.0,32.0,18.0,7.0,1.0,0.0,0.0,105.0,143.0,157.0,47.7
Mike van der Hoorn,nl NED,DF,Swansea City,24,1992,24.0,24.0,1944.0,1.0,0.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,0.9,0.9,0.6,0.04,0.03,0.07,0.04,0.07,21.6,8.0,3.0,0.0,37.5,0.37,0.14,0.13,0.33,0.11,0.1,0.1,675.0,858.0,78.7,15191.0,5482.0,202.0,225.0,89.8,304.0,344.0,88.4,163.0,272.0,59.9,-0.6,4.0,42.0,4.0,3.0,40.0,823.0,35.0,20.0,0.0,112.0,20.0,7.0,0.0,0.0,0.0,0.0,549.0,87.0,222.0,57.0,721.0,38.0,15.0,4.0,0.0,22.0,19.0,11.0,8.0,0.37,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,27.0,30.0,13.0,1.0,12.0,24.0,50.0,12.0,183.0,68.0,37.2,121.0,52.0,10.0,40.0,16.0,0.0,24.0,37.0,148.0,2.0,1139.0,181.0,665.0,482.0,63.0,18.0,1105.0,6.0,9.0,66.7,6.0,1.0,632.0,3381.0,1941.0,45.0,6.0,0.0,688.0,670.0,97.4,5.0,7.0,0.0,25.0,16.0,0.0,0.0,1.0,0.0,149.0,68.0,52.0,56.7
Gerard Deulofeu,es ESP,"FW,MF",Watford,23,1994,7.0,5.0,435.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,0.6,0.6,0.7,0.12,0.14,0.26,0.12,0.26,4.8,9.0,4.0,2.0,44.4,1.86,0.83,0.11,0.25,0.07,0.4,0.4,114.0,166.0,68.7,1929.0,505.0,57.0,71.0,80.3,34.0,54.0,63.0,17.0,22.0,77.3,-0.7,11.0,9.0,5.0,2.0,10.0,154.0,12.0,1.0,1.0,35.0,3.0,7.0,7.0,4.0,0.0,0.0,112.0,36.0,18.0,9.0,149.0,4.0,3.0,1.0,1.0,3.0,13.0,15.0,16.0,3.31,10.0,3.0,0.0,0.0,2.0,1.0,0.21,0.0,0.0,0.0,0.0,1.0,0.0,8.0,6.0,4.0,2.0,2.0,4.0,9.0,44.4,5.0,94.0,21.0,22.3,15.0,41.0,38.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,231.0,7.0,25.0,90.0,137.0,31.0,218.0,7.0,13.0,53.8,8.0,0.0,178.0,1170.0,731.0,39.0,12.0,11.0,209.0,155.0,74.2,17.0,15.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,43.0,0.0,6.0,0.0
Fousseni Diabaté,ml MLI,"MF,FW",Leicester City,21,1995,14.0,5.0,587.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15,0.4,0.4,0.6,0.06,0.09,0.15,0.06,0.15,6.5,6.0,2.0,0.0,33.3,0.92,0.31,0.0,0.0,0.07,-0.4,-0.4,175.0,230.0,76.1,2427.0,638.0,105.0,129.0,81.4,55.0,67.0,82.1,7.0,14.0,50.0,0.4,7.0,8.0,4.0,2.0,16.0,227.0,3.0,3.0,0.0,48.0,4.0,11.0,0.0,0.0,0.0,0.0,184.0,30.0,16.0,170.0,43.0,7.0,0.0,1.0,1.0,6.0,13.0,11.0,20.0,3.07,15.0,0.0,1.0,1.0,3.0,3.0,0.46,3.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,4.0,5.0,1.0,0.0,3.0,0.0,3.0,88.0,32.0,36.4,27.0,31.0,30.0,9.0,0.0,0.0,9.0,6.0,8.0,0.0,337.0,3.0,52.0,141.0,177.0,20.0,337.0,12.0,26.0,46.2,15.0,1.0,246.0,1401.0,816.0,36.0,13.0,4.0,313.0,236.0,75.4,17.0,21.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,57.0,15.0,10.0,60.0
Mohamed Diamé,sn SEN,MF,Newcastle Utd,30,1987,31.0,23.0,2041.0,2.0,0.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,1.6,1.6,0.5,0.07,0.02,0.09,0.07,0.09,22.7,20.0,7.0,0.0,35.0,0.88,0.31,0.1,0.29,0.08,0.4,0.4,674.0,819.0,82.3,12394.0,3032.0,313.0,368.0,85.1,252.0,291.0,86.6,91.0,122.0,74.6,-0.5,11.0,63.0,8.0,1.0,61.0,813.0,6.0,5.0,1.0,157.0,39.0,5.0,0.0,0.0,0.0,0.0,541.0,131.0,147.0,97.0,642.0,35.0,1.0,2.0,1.0,13.0,29.0,12.0,32.0,1.41,21.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,67.0,41.0,46.0,8.0,19.0,50.0,38.0,31.0,678.0,218.0,32.2,288.0,328.0,62.0,51.0,7.0,1.0,44.0,48.0,51.0,1.0,1157.0,49.0,310.0,705.0,208.0,22.0,1154.0,30.0,48.0,62.5,33.0,2.0,674.0,2672.0,1348.0,48.0,19.0,1.0,731.0,636.0,87.0,29.0,37.0,0.0,52.0,19.0,0.0,0.0,0.0,0.0,226.0,64.0,63.0,50.4
Brahim Díaz,es ESP,"FW,MF",Manchester City,17,1999,5.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.72,0.0,0.72,0.72,0.72,0.6,3.0,1.0,0.0,33.3,4.91,1.64,0.0,0.0,0.15,-0.4,-0.4,26.0,28.0,92.9,366.0,52.0,14.0,14.0,100.0,11.0,13.0,84.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,4.0,2.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,5.0,41.7,5.0,2.0,5.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,51.0,1.0,6.0,16.0,30.0,10.0,51.0,1.0,3.0,33.3,2.0,0.0,41.0,134.0,62.0,4.0,0.0,2.0,46.0,37.0,80.4,6.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0
Eric Dier,eng ENG,"MF,DF",Tottenham,23,1994,34.0,32.0,2824.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.06,0.06,0.0,0.06,2.0,2.0,1.4,0.06,0.05,0.11,0.06,0.11,31.4,33.0,7.0,1.0,21.2,1.05,0.22,0.0,0.0,0.06,-2.0,-2.0,1922.0,2234.0,86.0,40306.0,11808.0,624.0,706.0,88.4,932.0,1024.0,91.0,339.0,455.0,74.5,0.6,13.0,211.0,25.0,2.0,172.0,2187.0,47.0,42.0,1.0,317.0,73.0,16.0,0.0,0.0,0.0,0.0,1678.0,231.0,325.0,314.0,1764.0,89.0,5.0,7.0,5.0,31.0,55.0,22.0,34.0,1.08,32.0,0.0,0.0,1.0,1.0,4.0,0.13,4.0,0.0,0.0,0.0,0.0,0.0,66.0,42.0,17.0,39.0,10.0,13.0,45.0,28.9,32.0,399.0,161.0,40.4,111.0,231.0,57.0,55.0,16.0,0.0,39.0,52.0,106.0,4.0,2562.0,159.0,735.0,1644.0,318.0,38.0,2516.0,16.0,23.0,69.6,17.0,0.0,1730.0,8396.0,4188.0,156.0,32.0,0.0,1937.0,1860.0,96.0,7.0,14.0,0.0,27.0,15.0,1.0,0.0,0.0,0.0,325.0,97.0,72.0,57.4
Virgil van Dijk,nl NED,DF,Liverpool,26,1991,14.0,14.0,1260.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.8,0.08,0.05,0.14,0.08,0.14,14.0,16.0,6.0,1.0,37.5,1.14,0.43,0.0,0.0,0.07,-1.1,-1.1,996.0,1068.0,93.3,22818.0,6351.0,253.0,259.0,97.7,516.0,531.0,97.2,221.0,266.0,83.1,-0.8,3.0,59.0,2.0,0.0,53.0,1045.0,23.0,21.0,1.0,83.0,49.0,1.0,0.0,0.0,0.0,0.0,867.0,91.0,110.0,137.0,842.0,56.0,2.0,2.0,1.0,14.0,8.0,3.0,12.0,0.86,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,6.0,8.0,2.0,4.0,7.0,57.1,3.0,79.0,27.0,34.2,43.0,31.0,5.0,11.0,1.0,0.0,10.0,22.0,139.0,0.0,1271.0,81.0,475.0,816.0,45.0,16.0,1250.0,1.0,2.0,50.0,1.0,0.0,815.0,4445.0,2512.0,94.0,5.0,0.0,906.0,889.0,98.1,2.0,1.0,0.0,8.0,14.0,0.0,0.0,1.0,0.0,160.0,95.0,23.0,80.5
Virgil van Dijk,nl NED,DF,Southampton,26,1991,12.0,11.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.08,0.0,0.08,0.08,0.08,11.0,12.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.07,-0.9,-0.9,523.0,597.0,87.6,11910.0,3257.0,152.0,164.0,92.7,252.0,266.0,94.7,118.0,166.0,71.1,0.0,2.0,28.0,3.0,0.0,26.0,577.0,20.0,17.0,0.0,52.0,34.0,2.0,0.0,0.0,0.0,0.0,463.0,49.0,85.0,48.0,503.0,23.0,3.0,2.0,3.0,16.0,4.0,1.0,8.0,0.72,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,9.0,1.0,2.0,1.0,3.0,33.3,2.0,66.0,26.0,39.4,42.0,17.0,7.0,27.0,18.0,0.0,9.0,21.0,117.0,1.0,796.0,78.0,412.0,380.0,60.0,24.0,778.0,3.0,3.0,100.0,3.0,0.0,459.0,2479.0,1582.0,45.0,11.0,1.0,509.0,487.0,95.7,5.0,2.0,0.0,7.0,11.0,0.0,0.0,1.0,0.0,103.0,69.0,26.0,72.6
Abdoulaye Doucouré,fr FRA,MF,Watford,24,1993,37.0,37.0,3324.0,7.0,3.0,0.0,0.0,10.0,0.0,0.19,0.08,0.27,0.19,0.27,3.6,3.6,2.6,0.1,0.07,0.17,0.1,0.17,36.9,47.0,17.0,0.0,36.2,1.27,0.46,0.15,0.41,0.08,3.4,3.4,1894.0,2261.0,83.8,35052.0,7922.0,785.0,904.0,86.8,872.0,975.0,89.4,213.0,300.0,71.0,0.4,39.0,158.0,32.0,2.0,166.0,2206.0,55.0,39.0,3.0,384.0,64.0,24.0,0.0,0.0,0.0,0.0,1708.0,262.0,291.0,203.0,1908.0,103.0,2.0,6.0,6.0,26.0,64.0,50.0,81.0,2.19,69.0,0.0,6.0,3.0,1.0,4.0,0.11,3.0,0.0,0.0,0.0,0.0,1.0,90.0,55.0,34.0,44.0,12.0,23.0,77.0,29.9,54.0,783.0,214.0,27.3,258.0,402.0,123.0,58.0,9.0,1.0,49.0,67.0,80.0,2.0,2713.0,114.0,623.0,1657.0,608.0,69.0,2662.0,44.0,66.0,66.7,48.0,1.0,1785.0,9337.0,5025.0,205.0,62.0,6.0,1906.0,1727.0,90.6,35.0,47.0,0.0,57.0,34.0,2.0,0.0,1.0,0.0,554.0,64.0,61.0,51.2
Aleksandar Dragović,at AUT,DF,Leicester City,26,1991,11.0,7.0,769.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.0,0.01,0.01,0.01,8.5,1.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.13,-0.1,-0.1,298.0,348.0,85.6,6929.0,2116.0,71.0,83.0,85.5,147.0,164.0,89.6,77.0,96.0,80.2,0.0,0.0,17.0,0.0,0.0,20.0,319.0,29.0,8.0,0.0,26.0,15.0,1.0,0.0,0.0,0.0,0.0,257.0,37.0,54.0,52.0,246.0,19.0,21.0,2.0,1.0,1.0,11.0,2.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,10.0,0.0,0.0,5.0,14.0,35.7,9.0,87.0,36.0,41.4,52.0,32.0,3.0,21.0,8.0,2.0,13.0,18.0,51.0,0.0,449.0,51.0,244.0,221.0,18.0,3.0,420.0,0.0,1.0,0.0,0.0,0.0,215.0,1263.0,807.0,16.0,1.0,0.0,242.0,234.0,96.7,0.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,82.0,17.0,10.0,63.0
