player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Gabriel Dos Santos,br BRA,FW,Troyes,19,1997,1.0,0.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37.0,70.3,690.0,221.0,8.0,12.0,66.7,8.0,11.0,72.7,10.0,14.0,71.4,0.0,0.0,4.0,0.0,0.0,3.0,37.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,12.0,30.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,100.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,43.0,5.0,32.0,15.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,31.0,303.0,183.0,1.0,0.0,0.0,29.0,29.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
Mathieu Dossevi,tg TOG,"FW,MF",Metz,29,1988,30.0,30.0,2509.0,1.0,10.0,0.0,0.0,2.0,0.0,0.04,0.36,0.39,0.04,0.39,2.1,2.1,9.2,0.08,0.33,0.41,0.08,0.41,27.9,33.0,10.0,2.0,30.3,1.18,0.36,0.03,0.1,0.06,-1.1,-1.1,740.0,1111.0,66.6,13784.0,4319.0,319.0,401.0,79.6,281.0,392.0,71.7,121.0,241.0,50.2,0.8,93.0,56.0,57.0,39.0,77.0,980.0,131.0,31.0,3.0,236.0,58.0,159.0,87.0,0.0,0.0,0.0,708.0,93.0,310.0,72.0,992.0,28.0,7.0,7.0,5.0,21.0,38.0,68.0,140.0,5.02,91.0,26.0,12.0,2.0,6.0,15.0,0.54,12.0,2.0,0.0,0.0,0.0,1.0,31.0,23.0,15.0,10.0,6.0,6.0,39.0,15.4,33.0,362.0,89.0,24.6,98.0,167.0,97.0,30.0,3.0,0.0,27.0,33.0,3.0,0.0,1480.0,15.0,186.0,592.0,840.0,78.0,1357.0,62.0,116.0,53.4,71.0,7.0,1135.0,7778.0,4242.0,210.0,61.0,27.0,1240.0,1042.0,84.0,93.0,67.0,0.0,29.0,42.0,5.0,0.0,0.0,0.0,163.0,5.0,5.0,50.0
Julian Draxler,de GER,"MF,FW",Paris S-G,23,1993,30.0,19.0,1702.0,4.0,5.0,0.0,0.0,1.0,0.0,0.21,0.26,0.48,0.21,0.48,3.2,3.2,4.3,0.17,0.23,0.4,0.17,0.4,18.9,23.0,10.0,0.0,43.5,1.22,0.53,0.17,0.4,0.14,0.8,0.8,1239.0,1361.0,91.0,20919.0,3993.0,590.0,624.0,94.6,493.0,528.0,93.4,121.0,157.0,77.1,0.7,31.0,93.0,25.0,1.0,94.0,1316.0,45.0,5.0,4.0,241.0,29.0,24.0,31.0,0.0,0.0,0.0,1210.0,42.0,109.0,151.0,1182.0,17.0,8.0,1.0,6.0,6.0,28.0,13.0,79.0,4.17,67.0,2.0,4.0,2.0,1.0,17.0,0.9,15.0,0.0,1.0,1.0,0.0,0.0,15.0,10.0,4.0,6.0,5.0,5.0,28.0,17.9,23.0,206.0,57.0,27.7,48.0,102.0,56.0,21.0,2.0,0.0,19.0,27.0,4.0,0.0,1523.0,12.0,196.0,937.0,514.0,59.0,1479.0,38.0,55.0,69.1,40.0,1.0,1178.0,6746.0,3369.0,160.0,44.0,19.0,1340.0,1231.0,91.9,22.0,25.0,0.0,16.0,10.0,2.0,0.0,0.0,0.0,112.0,3.0,2.0,60.0
Leo Dubois,fr FRA,DF,Nantes,22,1994,34.0,34.0,3020.0,3.0,3.0,0.0,0.0,6.0,0.0,0.09,0.09,0.18,0.09,0.18,2.2,2.2,5.6,0.07,0.17,0.23,0.07,0.23,33.6,44.0,11.0,5.0,25.0,1.31,0.33,0.07,0.27,0.05,0.8,0.8,1336.0,1938.0,68.9,25472.0,13801.0,583.0,681.0,85.6,534.0,690.0,77.4,199.0,491.0,40.5,-2.6,68.0,128.0,42.0,21.0,166.0,1502.0,436.0,64.0,3.0,280.0,77.0,156.0,77.0,0.0,0.0,0.0,958.0,271.0,709.0,232.0,1309.0,85.0,295.0,2.0,8.0,67.0,50.0,74.0,109.0,3.25,64.0,29.0,4.0,9.0,2.0,6.0,0.18,3.0,1.0,0.0,1.0,1.0,0.0,50.0,24.0,32.0,16.0,2.0,19.0,48.0,39.6,29.0,328.0,94.0,28.7,170.0,110.0,48.0,74.0,12.0,1.0,62.0,47.0,55.0,0.0,2289.0,100.0,685.0,992.0,794.0,48.0,1861.0,32.0,47.0,68.1,33.0,0.0,1319.0,8305.0,4728.0,199.0,79.0,17.0,1276.0,1179.0,92.4,38.0,27.0,0.0,26.0,27.0,2.0,1.0,1.0,0.0,342.0,18.0,11.0,62.1
Maxime Dupé,fr FRA,GK,Nantes,24,1993,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,62.5,499.0,407.0,1.0,1.0,100.0,2.0,2.0,100.0,7.0,13.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,20.0,23.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,6.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Jimmy Durmaz,se SWE,"MF,FW",Toulouse,28,1989,20.0,12.0,1030.0,3.0,3.0,3.0,4.0,5.0,0.0,0.26,0.26,0.52,0.0,0.26,3.4,0.3,2.9,0.29,0.26,0.55,0.03,0.28,11.4,9.0,3.0,0.0,33.3,0.79,0.26,0.0,0.0,0.04,-0.4,-0.3,367.0,540.0,68.0,6621.0,2515.0,174.0,211.0,82.5,125.0,178.0,70.2,55.0,108.0,50.9,0.1,24.0,39.0,20.0,8.0,58.0,470.0,70.0,30.0,1.0,96.0,26.0,32.0,22.0,0.0,0.0,0.0,352.0,49.0,139.0,360.0,130.0,29.0,14.0,4.0,3.0,16.0,21.0,25.0,55.0,4.82,27.0,15.0,4.0,2.0,5.0,7.0,0.61,3.0,1.0,1.0,0.0,1.0,1.0,12.0,6.0,4.0,4.0,4.0,3.0,10.0,30.0,7.0,142.0,34.0,23.9,37.0,65.0,40.0,9.0,0.0,0.0,9.0,13.0,4.0,0.0,641.0,8.0,83.0,320.0,305.0,26.0,572.0,17.0,33.0,51.5,18.0,0.0,431.0,3041.0,1884.0,95.0,29.0,10.0,515.0,423.0,82.1,14.0,13.0,0.0,22.0,13.0,0.0,1.0,0.0,0.0,94.0,3.0,10.0,23.1
Félix Eboa Eboa,cm CMR,DF,Guingamp,20,1997,23.0,16.0,1522.0,1.0,0.0,0.0,0.0,2.0,0.0,0.06,0.0,0.06,0.06,0.06,0.7,0.7,0.3,0.04,0.02,0.06,0.04,0.06,16.9,9.0,5.0,1.0,55.6,0.53,0.3,0.11,0.2,0.08,0.3,0.3,540.0,724.0,74.6,11139.0,4152.0,171.0,209.0,81.8,267.0,335.0,79.7,96.0,158.0,60.8,-0.3,4.0,38.0,3.0,1.0,35.0,676.0,48.0,7.0,0.0,134.0,15.0,11.0,1.0,0.0,0.0,0.0,463.0,48.0,213.0,131.0,426.0,97.0,40.0,3.0,2.0,27.0,15.0,18.0,10.0,0.59,8.0,1.0,0.0,1.0,0.0,3.0,0.18,2.0,0.0,0.0,1.0,0.0,0.0,18.0,8.0,10.0,8.0,0.0,7.0,18.0,38.9,11.0,132.0,46.0,34.8,84.0,43.0,5.0,31.0,11.0,0.0,20.0,34.0,63.0,1.0,881.0,97.0,461.0,391.0,79.0,10.0,832.0,4.0,6.0,66.7,5.0,0.0,451.0,2857.0,1513.0,42.0,7.0,1.0,428.0,416.0,97.2,1.0,5.0,0.0,18.0,8.0,0.0,0.0,1.0,0.0,216.0,31.0,12.0,72.1
Patrice Evra,fr FRA,DF,Marseille,36,1981,4.0,4.0,349.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.04,0.03,0.07,0.04,0.07,3.9,2.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.07,-0.1,-0.1,119.0,167.0,71.3,1896.0,764.0,58.0,69.0,84.1,52.0,69.0,75.4,6.0,19.0,31.6,-0.1,2.0,3.0,1.0,1.0,5.0,134.0,33.0,2.0,0.0,18.0,4.0,3.0,0.0,0.0,0.0,0.0,82.0,18.0,67.0,102.0,6.0,21.0,31.0,2.0,0.0,2.0,8.0,7.0,5.0,1.29,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,4.0,6.0,66.7,2.0,37.0,6.0,16.2,24.0,11.0,2.0,4.0,3.0,0.0,1.0,6.0,4.0,0.0,197.0,15.0,76.0,90.0,41.0,3.0,164.0,3.0,6.0,50.0,3.0,0.0,90.0,336.0,212.0,8.0,3.0,0.0,103.0,92.0,89.3,3.0,1.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,42.0,5.0,2.0,71.4
Valentin Eysseric,fr FRA,"MF,FW",Nice,25,1992,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.18,0.2,0.02,0.2,1.0,1.0,1.0,0.0,100.0,1.0,1.0,0.0,0.0,0.02,0.0,0.0,59.0,75.0,78.7,1089.0,293.0,27.0,30.0,90.0,23.0,25.0,92.0,8.0,16.0,50.0,-0.2,3.0,7.0,0.0,0.0,4.0,65.0,10.0,4.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,0.0,53.0,2.0,20.0,6.0,69.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,90.0,0.0,10.0,38.0,47.0,5.0,80.0,2.0,4.0,50.0,2.0,0.0,70.0,286.0,182.0,10.0,4.0,1.0,75.0,68.0,90.7,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Fabinho,br BRA,MF,Monaco,23,1993,34.0,34.0,3060.0,7.0,3.0,4.0,4.0,8.0,0.0,0.21,0.09,0.29,0.09,0.18,5.5,2.4,3.7,0.16,0.11,0.27,0.07,0.18,34.0,22.0,5.0,1.0,22.7,0.65,0.15,0.14,0.6,0.11,1.5,0.6,1680.0,1976.0,85.0,35089.0,9475.0,554.0,640.0,86.6,798.0,890.0,89.7,295.0,384.0,76.8,-0.7,34.0,210.0,28.0,1.0,181.0,1942.0,34.0,30.0,5.0,449.0,65.0,9.0,0.0,0.0,0.0,0.0,1403.0,167.0,406.0,129.0,1662.0,153.0,4.0,2.0,8.0,35.0,38.0,19.0,84.0,2.47,61.0,1.0,6.0,1.0,9.0,16.0,0.47,10.0,0.0,2.0,0.0,2.0,2.0,96.0,61.0,33.0,50.0,13.0,29.0,97.0,29.9,68.0,545.0,159.0,29.2,171.0,309.0,65.0,50.0,10.0,0.0,40.0,39.0,37.0,0.0,2308.0,74.0,555.0,1538.0,375.0,35.0,2273.0,28.0,38.0,73.7,31.0,0.0,1523.0,9219.0,4802.0,190.0,51.0,9.0,1550.0,1469.0,94.8,21.0,20.0,0.0,60.0,69.0,1.0,1.0,0.0,0.0,476.0,28.0,18.0,60.9
Radamel Falcao,co COL,FW,Monaco,31,1986,26.0,25.0,2128.0,18.0,2.0,3.0,4.0,1.0,0.0,0.76,0.08,0.85,0.63,0.72,12.8,9.7,2.0,0.54,0.08,0.63,0.41,0.49,23.6,67.0,29.0,4.0,43.3,2.83,1.23,0.22,0.52,0.15,5.2,5.3,414.0,529.0,78.3,5594.0,612.0,248.0,298.0,83.2,119.0,149.0,79.9,20.0,31.0,64.5,0.0,14.0,24.0,7.0,1.0,20.0,492.0,37.0,0.0,0.0,156.0,2.0,7.0,0.0,0.0,0.0,0.0,385.0,72.0,72.0,103.0,370.0,35.0,1.0,9.0,1.0,9.0,19.0,14.0,41.0,1.73,23.0,0.0,6.0,7.0,5.0,9.0,0.38,4.0,0.0,2.0,3.0,0.0,0.0,7.0,7.0,1.0,5.0,1.0,3.0,15.0,20.0,12.0,346.0,90.0,26.0,9.0,150.0,187.0,18.0,5.0,0.0,13.0,13.0,11.0,1.0,855.0,16.0,49.0,411.0,442.0,108.0,811.0,29.0,51.0,56.9,32.0,1.0,601.0,2448.0,989.0,59.0,18.0,10.0,999.0,637.0,63.8,78.0,50.0,0.0,38.0,52.0,10.0,0.0,0.0,1.0,85.0,15.0,23.0,39.5
Simon Falette,gn GUI,DF,Metz,25,1992,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,65.0,92.3,1492.0,294.0,9.0,11.0,81.8,32.0,32.0,100.0,18.0,21.0,85.7,0.0,0.0,1.0,0.0,0.0,2.0,64.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,54.0,7.0,4.0,48.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,73.0,11.0,45.0,34.0,1.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,55.0,345.0,185.0,0.0,0.0,0.0,51.0,51.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
Imad Faraj,ma MAR,"DF,MF",Lille,18,1999,7.0,1.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,0.15,0.43,0.58,0.15,0.58,1.8,4.0,2.0,0.0,50.0,2.22,1.11,0.0,0.0,0.07,-0.3,-0.3,55.0,74.0,74.3,776.0,308.0,33.0,38.0,86.8,20.0,28.0,71.4,1.0,6.0,16.7,-0.8,3.0,1.0,4.0,0.0,8.0,67.0,7.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,55.0,6.0,13.0,6.0,58.0,3.0,7.0,0.0,0.0,2.0,1.0,3.0,5.0,2.78,4.0,0.0,1.0,0.0,0.0,2.0,1.11,1.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,1.0,2.0,5.0,40.0,3.0,22.0,5.0,22.7,6.0,13.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,117.0,5.0,26.0,46.0,51.0,8.0,110.0,5.0,7.0,71.4,6.0,1.0,90.0,500.0,298.0,15.0,3.0,1.0,96.0,79.0,82.3,12.0,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
Nabil Fekir,fr FRA,"MF,FW",Lyon,24,1993,30.0,28.0,2477.0,18.0,7.0,3.0,4.0,8.0,0.0,0.65,0.25,0.91,0.55,0.8,12.2,9.2,5.6,0.44,0.2,0.65,0.33,0.54,27.5,86.0,45.0,17.0,52.3,3.12,1.64,0.17,0.33,0.11,5.8,5.8,981.0,1220.0,80.4,16441.0,4979.0,504.0,567.0,88.9,329.0,392.0,83.9,105.0,188.0,55.9,1.4,62.0,97.0,38.0,6.0,111.0,1085.0,135.0,44.0,5.0,236.0,49.0,60.0,63.0,0.0,0.0,0.0,947.0,65.0,208.0,1054.0,126.0,21.0,8.0,5.0,7.0,21.0,36.0,24.0,144.0,5.23,68.0,31.0,14.0,4.0,21.0,24.0,0.87,12.0,2.0,5.0,1.0,3.0,1.0,38.0,34.0,10.0,19.0,9.0,7.0,30.0,23.3,23.0,735.0,179.0,24.4,109.0,359.0,267.0,23.0,1.0,0.0,22.0,11.0,0.0,0.0,1619.0,1.0,185.0,813.0,794.0,115.0,1481.0,58.0,89.0,65.2,62.0,3.0,1262.0,7473.0,3956.0,178.0,69.0,22.0,1483.0,1184.0,79.8,52.0,75.0,0.0,72.0,109.0,17.0,1.0,0.0,0.0,169.0,8.0,12.0,40.0
Julien Féret,fr FRA,MF,Caen,35,1982,37.0,36.0,3058.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.03,0.03,0.0,0.03,1.0,1.0,4.0,0.03,0.12,0.15,0.03,0.15,34.0,26.0,2.0,0.0,7.7,0.77,0.06,0.0,0.0,0.04,-1.0,-1.0,1313.0,1713.0,76.6,27032.0,8629.0,504.0,612.0,82.4,532.0,647.0,82.2,258.0,407.0,63.4,-3.0,69.0,153.0,27.0,7.0,190.0,1566.0,147.0,59.0,1.0,285.0,91.0,52.0,70.0,0.0,0.0,0.0,1112.0,149.0,452.0,153.0,1360.0,149.0,6.0,5.0,10.0,33.0,51.0,31.0,125.0,3.68,76.0,36.0,1.0,1.0,6.0,5.0,0.15,3.0,2.0,0.0,0.0,0.0,0.0,38.0,25.0,11.0,18.0,9.0,12.0,65.0,18.5,53.0,599.0,148.0,24.7,131.0,364.0,104.0,68.0,6.0,0.0,62.0,54.0,47.0,0.0,2060.0,77.0,407.0,1176.0,631.0,33.0,1919.0,20.0,46.0,43.5,23.0,4.0,1260.0,7196.0,3711.0,167.0,55.0,10.0,1325.0,1168.0,88.2,38.0,28.0,0.0,22.0,34.0,1.0,1.0,1.0,0.0,458.0,42.0,25.0,62.7
Brian Fernández,ar ARG,FW,Metz,22,1994,7.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.18,0.08,0.27,0.18,0.27,1.4,5.0,2.0,1.0,40.0,3.52,1.41,0.0,0.0,0.05,-0.3,-0.3,17.0,24.0,70.8,323.0,77.0,9.0,12.0,75.0,4.0,5.0,80.0,4.0,5.0,80.0,-0.1,3.0,2.0,0.0,0.0,1.0,16.0,8.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,4.0,10.0,0.0,18.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,4.22,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,4.0,28.6,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,19.0,26.0,6.0,34.0,1.0,3.0,33.3,2.0,0.0,28.0,249.0,149.0,6.0,1.0,1.0,52.0,26.0,50.0,5.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
Jordan Ferri,fr FRA,MF,Lyon,25,1992,24.0,4.0,640.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.1,0.06,0.15,0.21,0.06,0.21,7.1,7.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.06,-0.4,-0.4,472.0,533.0,88.6,8766.0,2370.0,189.0,204.0,92.6,204.0,230.0,88.7,64.0,73.0,87.7,-1.1,9.0,60.0,7.0,1.0,59.0,529.0,4.0,3.0,2.0,78.0,13.0,3.0,0.0,0.0,0.0,0.0,445.0,37.0,51.0,23.0,478.0,23.0,1.0,7.0,1.0,9.0,9.0,12.0,24.0,3.39,22.0,0.0,1.0,0.0,0.0,3.0,0.42,3.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,9.0,6.0,2.0,4.0,14.0,28.6,10.0,203.0,51.0,25.1,78.0,95.0,30.0,10.0,1.0,0.0,9.0,9.0,9.0,0.0,611.0,17.0,158.0,361.0,148.0,16.0,607.0,7.0,10.0,70.0,8.0,0.0,461.0,2731.0,1522.0,46.0,15.0,4.0,500.0,472.0,94.4,7.0,11.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,73.0,1.0,4.0,20.0
Afonso Figueiredo,pt POR,"DF,FW",Rennes,24,1993,5.0,1.0,223.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,125.0,69.6,1370.0,765.0,46.0,58.0,79.3,27.0,37.0,73.0,8.0,23.0,34.8,0.0,0.0,5.0,3.0,0.0,11.0,105.0,20.0,3.0,0.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,68.0,4.0,53.0,86.0,9.0,12.0,17.0,0.0,0.0,4.0,5.0,1.0,2.0,0.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,18.0,5.0,27.8,4.0,10.0,4.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,140.0,3.0,45.0,57.0,47.0,0.0,121.0,2.0,2.0,100.0,2.0,0.0,83.0,354.0,166.0,9.0,3.0,0.0,97.0,81.0,83.5,2.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,50.0
Guessouma Fofana,mr MTN,MF,Amiens,24,1992,16.0,7.0,745.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.11,0.0,0.11,0.11,0.11,8.3,8.0,1.0,0.0,12.5,0.97,0.12,0.0,0.0,0.11,-0.9,-0.9,178.0,247.0,72.1,3218.0,867.0,69.0,88.0,78.4,79.0,103.0,76.7,20.0,38.0,52.6,0.0,1.0,17.0,0.0,0.0,25.0,245.0,2.0,1.0,0.0,28.0,8.0,7.0,0.0,0.0,0.0,0.0,167.0,21.0,59.0,24.0,194.0,21.0,0.0,0.0,2.0,5.0,8.0,4.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,8.0,9.0,0.0,7.0,16.0,43.8,9.0,152.0,35.0,23.0,32.0,103.0,17.0,11.0,2.0,0.0,9.0,8.0,7.0,0.0,332.0,9.0,86.0,205.0,70.0,7.0,331.0,9.0,15.0,60.0,10.0,0.0,211.0,1273.0,730.0,31.0,8.0,1.0,251.0,205.0,81.7,9.0,15.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,70.0,8.0,11.0,42.1
Steven Fortes,cv CPV,DF,Toulouse,25,1992,2.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,77.0,77.9,1462.0,615.0,10.0,12.0,83.3,39.0,46.0,84.8,11.0,19.0,57.9,0.0,0.0,13.0,0.0,0.0,12.0,76.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,25.0,11.0,59.0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,33.3,2.0,22.0,10.0,45.5,10.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,89.0,10.0,42.0,52.0,0.0,0.0,88.0,0.0,1.0,0.0,0.0,0.0,55.0,345.0,191.0,5.0,0.0,0.0,44.0,43.0,97.7,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
