squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Leganés,29.0,43.8,38.0,418.0,3420.0,30.0,19.0,3.0,5.0,127.0,4.0,0.79,0.5,1.29,0.71,1.21,37.3,33.5,23.8,0.98,0.63,1.61,0.88,1.51,38.0,38.0,3419.0,51.0,1.34,133.0,89.0,66.2,8.0,12.0,18.0,9.0,23.7,7.0,6.0,1.0,0.0,38.0,2.0,8.0,1.0,45.2,0.3,-4.8,-0.13,279.0,798.0,35.0,827.0,167.0,65.2,50.4,293.0,88.4,66.6,342.0,39.0,11.4,41.0,1.08,16.5,421.0,141.0,27.0,33.5,11.08,3.71,0.06,0.19,0.08,-7.3,-6.5,10467.0,14585.0,71.8,211269.0,84034.0,4453.0,5225.0,85.2,3997.0,4991.0,80.1,1776.0,3721.0,47.7,-4.8,275.0,879.0,231.0,97.0,954.0,12591.0,1994.0,569.0,28.0,2460.0,577.0,521.0,157.0,36.0,85.0,10.0,7346.0,2604.0,4635.0,4206.0,7742.0,927.0,885.0,244.0,69.0,417.0,201.0,415.0,613.0,16.13,418.0,66.0,44.0,32.0,46.0,49.0,1.29,34.0,3.0,1.0,3.0,7.0,1.0,640.0,389.0,339.0,230.0,71.0,221.0,603.0,36.7,382.0,5723.0,1585.0,27.7,1855.0,2620.0,1248.0,543.0,79.0,1.0,464.0,249.0,1063.0,4.0,18956.0,1869.0,5893.0,9224.0,4875.0,703.0,17013.0,341.0,576.0,59.2,378.0,27.0,10795.0,54294.0,28007.0,1103.0,375.0,101.0,13104.0,10467.0,79.9,454.0,382.0,2.0,591.0,500.0,75.0,4.0,7.0,1.0,3523.0,736.0,812.0,47.5
Levante,29.0,48.4,38.0,418.0,3420.0,45.0,28.0,5.0,5.0,79.0,5.0,1.18,0.74,1.92,1.05,1.79,41.9,38.1,29.7,1.1,0.78,1.89,1.0,1.79,38.0,38.0,3420.0,53.0,1.39,211.0,160.0,76.3,14.0,7.0,17.0,6.0,15.8,7.0,3.0,3.0,1.0,38.0,1.0,9.0,2.0,58.9,0.27,7.9,0.21,211.0,579.0,36.4,824.0,202.0,49.9,41.6,357.0,47.1,40.8,412.0,27.0,6.6,31.0,0.82,14.1,416.0,128.0,20.0,30.8,10.95,3.37,0.1,0.31,0.09,3.1,1.9,12463.0,16087.0,77.5,247502.0,91418.0,5271.0,5951.0,88.6,4931.0,5823.0,84.7,2044.0,3684.0,55.5,-1.7,311.0,892.0,249.0,77.0,1141.0,14156.0,1931.0,546.0,52.0,2468.0,626.0,444.0,189.0,75.0,47.0,19.0,9578.0,2893.0,3616.0,4417.0,9649.0,677.0,748.0,274.0,78.0,391.0,187.0,431.0,674.0,17.74,492.0,56.0,42.0,29.0,39.0,77.0,2.03,53.0,3.0,6.0,6.0,8.0,1.0,548.0,319.0,301.0,190.0,57.0,185.0,543.0,34.1,358.0,4990.0,1312.0,26.3,1706.0,2244.0,1040.0,539.0,119.0,0.0,420.0,264.0,1005.0,7.0,20354.0,2651.0,7558.0,9477.0,4498.0,695.0,18487.0,394.0,670.0,58.8,429.0,24.0,12554.0,66233.0,36330.0,1478.0,417.0,144.0,14968.0,12463.0,83.3,459.0,383.0,4.0,467.0,461.0,81.0,5.0,7.0,2.0,3117.0,472.0,538.0,46.7
Mallorca,32.0,44.6,38.0,418.0,3420.0,39.0,21.0,8.0,10.0,93.0,5.0,1.03,0.55,1.58,0.82,1.37,39.2,31.7,22.2,1.03,0.58,1.61,0.83,1.42,38.0,38.0,3420.0,65.0,1.71,174.0,123.0,71.3,9.0,6.0,23.0,5.0,13.2,16.0,15.0,1.0,0.0,38.0,2.0,8.0,1.0,61.4,0.28,-2.6,-0.07,266.0,720.0,36.9,932.0,189.0,56.1,43.4,321.0,61.4,50.4,373.0,37.0,9.9,25.0,0.66,13.7,409.0,117.0,22.0,28.6,10.76,3.08,0.08,0.26,0.08,-0.2,-0.7,11932.0,15603.0,76.5,229905.0,87464.0,5139.0,5914.0,86.9,4684.0,5668.0,82.6,1794.0,3295.0,54.4,-1.2,294.0,822.0,224.0,80.0,936.0,13645.0,1958.0,576.0,10.0,3022.0,452.0,454.0,171.0,58.0,57.0,11.0,9363.0,2527.0,3713.0,3421.0,9881.0,699.0,789.0,302.0,51.0,345.0,224.0,455.0,659.0,17.34,458.0,68.0,44.0,26.0,58.0,63.0,1.66,39.0,1.0,7.0,5.0,11.0,0.0,607.0,389.0,324.0,225.0,58.0,215.0,592.0,36.3,377.0,5626.0,1526.0,27.1,2031.0,2512.0,1083.0,561.0,125.0,1.0,436.0,242.0,776.0,8.0,19860.0,2495.0,6876.0,9224.0,5074.0,737.0,17940.0,382.0,634.0,60.3,409.0,18.0,12287.0,71974.0,39494.0,1553.0,456.0,161.0,14370.0,11932.0,83.0,509.0,481.0,4.0,509.0,527.0,58.0,8.0,16.0,2.0,3305.0,593.0,674.0,46.8
Osasuna,31.0,47.5,38.0,418.0,3420.0,46.0,26.0,8.0,8.0,110.0,6.0,1.21,0.68,1.89,1.0,1.68,44.5,38.4,29.0,1.17,0.76,1.93,1.01,1.77,38.0,38.0,3418.0,54.0,1.42,138.0,87.0,64.5,13.0,13.0,12.0,11.0,28.9,5.0,5.0,0.0,0.0,38.0,3.0,5.0,0.0,49.5,0.33,-4.5,-0.12,345.0,934.0,36.9,899.0,141.0,74.1,52.7,304.0,88.2,62.8,341.0,28.0,8.2,29.0,0.76,14.9,453.0,142.0,22.0,31.3,11.92,3.74,0.08,0.27,0.09,1.5,-0.4,11102.0,15680.0,70.8,233616.0,91815.0,4331.0,5242.0,82.6,4464.0,5730.0,77.9,2107.0,4051.0,52.0,-3.0,324.0,941.0,277.0,102.0,1154.0,13644.0,2036.0,533.0,31.0,2645.0,629.0,533.0,179.0,62.0,71.0,7.0,7507.0,3255.0,4918.0,4783.0,7853.0,1162.0,925.0,254.0,67.0,448.0,226.0,487.0,700.0,18.42,504.0,84.0,31.0,33.0,34.0,68.0,1.79,46.0,7.0,2.0,5.0,5.0,3.0,641.0,389.0,297.0,278.0,66.0,225.0,596.0,37.8,371.0,5491.0,1662.0,30.3,1525.0,2722.0,1244.0,611.0,105.0,2.0,506.0,255.0,1117.0,15.0,20185.0,2108.0,6184.0,9989.0,5057.0,749.0,18195.0,336.0,539.0,62.3,358.0,17.0,11043.0,55285.0,30048.0,1266.0,404.0,119.0,14128.0,11102.0,78.6,506.0,414.0,3.0,551.0,411.0,80.0,2.0,5.0,0.0,3942.0,841.0,855.0,49.6
Real Madrid,26.0,59.1,38.0,418.0,3420.0,70.0,52.0,11.0,11.0,82.0,4.0,1.84,1.37,3.21,1.55,2.92,63.4,55.0,44.1,1.67,1.16,2.83,1.45,2.61,38.0,38.0,3420.0,25.0,0.66,108.0,84.0,78.7,26.0,9.0,3.0,19.0,50.0,2.0,2.0,0.0,0.0,38.0,0.0,5.0,0.0,27.5,0.25,2.5,0.07,106.0,347.0,30.5,971.0,226.0,25.3,32.5,248.0,40.7,40.5,324.0,26.0,8.0,27.0,0.71,14.7,552.0,222.0,17.0,40.2,14.53,5.84,0.11,0.27,0.1,6.6,4.0,20329.0,23814.0,85.4,387839.0,114280.0,9087.0,9873.0,92.0,7796.0,8690.0,89.7,3072.0,4384.0,70.1,7.9,434.0,1453.0,437.0,104.0,1479.0,21985.0,1829.0,539.0,58.0,3105.0,1052.0,608.0,193.0,43.0,70.0,12.0,16697.0,3193.0,3924.0,5513.0,16135.0,707.0,785.0,378.0,68.0,352.0,302.0,479.0,917.0,24.13,708.0,63.0,56.0,34.0,40.0,120.0,3.16,87.0,6.0,5.0,4.0,17.0,1.0,625.0,415.0,272.0,267.0,86.0,207.0,597.0,34.7,390.0,5071.0,1507.0,29.7,1469.0,2469.0,1133.0,562.0,88.0,3.0,474.0,284.0,603.0,14.0,27878.0,2457.0,7970.0,13777.0,7786.0,1184.0,26119.0,463.0,775.0,59.7,505.0,21.0,18870.0,96751.0,51991.0,2289.0,654.0,268.0,22895.0,20329.0,88.8,463.0,353.0,3.0,487.0,474.0,84.0,11.0,2.0,0.0,3291.0,489.0,393.0,55.4
Real Sociedad,27.0,56.6,38.0,418.0,3420.0,53.0,38.0,4.0,5.0,79.0,2.0,1.39,1.0,2.39,1.29,2.29,45.2,41.5,32.6,1.19,0.86,2.05,1.09,1.95,38.0,38.0,3420.0,48.0,1.26,138.0,98.0,70.3,16.0,8.0,14.0,9.0,23.7,9.0,7.0,1.0,1.0,38.0,2.0,4.0,1.0,41.5,0.25,-5.5,-0.14,271.0,576.0,47.0,1125.0,138.0,35.9,35.2,243.0,70.8,51.9,291.0,24.0,8.2,34.0,0.89,16.8,418.0,139.0,12.0,33.3,11.0,3.66,0.12,0.35,0.1,7.8,7.5,16055.0,19938.0,80.5,314338.0,100328.0,6069.0,6985.0,86.9,7563.0,8650.0,87.4,2170.0,3584.0,60.5,5.4,320.0,1085.0,340.0,92.0,1327.0,17963.0,1975.0,600.0,35.0,3360.0,485.0,488.0,180.0,84.0,35.0,16.0,13156.0,2890.0,3892.0,7018.0,10366.0,877.0,868.0,231.0,68.0,377.0,279.0,508.0,684.0,18.0,512.0,58.0,36.0,26.0,38.0,88.0,2.32,62.0,5.0,5.0,7.0,3.0,6.0,584.0,362.0,259.0,260.0,65.0,221.0,598.0,37.0,377.0,5055.0,1496.0,29.6,1450.0,2411.0,1194.0,528.0,89.0,1.0,439.0,226.0,971.0,6.0,24174.0,2570.0,7810.0,12304.0,5603.0,863.0,22283.0,354.0,591.0,59.9,372.0,14.0,15869.0,84261.0,45819.0,1796.0,505.0,136.0,18695.0,16055.0,85.9,452.0,419.0,2.0,501.0,485.0,77.0,2.0,9.0,1.0,3422.0,798.0,647.0,55.2
Sevilla,26.0,58.4,38.0,418.0,3420.0,53.0,35.0,7.0,7.0,97.0,1.0,1.39,0.92,2.32,1.21,2.13,47.1,42.0,32.5,1.24,0.86,2.1,1.11,1.96,38.0,38.0,3420.0,34.0,0.89,116.0,86.0,73.3,19.0,13.0,6.0,17.0,44.7,4.0,3.0,1.0,0.0,38.0,3.0,3.0,1.0,30.1,0.24,-2.9,-0.08,220.0,501.0,43.9,811.0,179.0,40.3,37.2,280.0,62.1,48.6,300.0,23.0,7.7,18.0,0.47,14.2,475.0,163.0,17.0,34.3,12.5,4.29,0.1,0.28,0.09,5.9,4.0,17667.0,21508.0,82.1,358713.0,109972.0,6788.0,7605.0,89.3,7656.0,8760.0,87.4,2937.0,4403.0,66.7,2.5,352.0,1265.0,373.0,123.0,1397.0,19538.0,1970.0,552.0,46.0,2923.0,952.0,634.0,229.0,68.0,86.0,6.0,13919.0,3382.0,4207.0,4827.0,14267.0,827.0,835.0,291.0,78.0,414.0,253.0,526.0,740.0,19.47,536.0,71.0,49.0,34.0,40.0,85.0,2.24,56.0,7.0,8.0,5.0,8.0,1.0,614.0,398.0,293.0,259.0,62.0,265.0,670.0,39.6,405.0,5071.0,1540.0,30.4,1522.0,2421.0,1128.0,519.0,110.0,3.0,409.0,208.0,1003.0,9.0,25805.0,2395.0,7982.0,12761.0,6536.0,991.0,23891.0,434.0,672.0,64.6,468.0,15.0,17051.0,83364.0,45054.0,1925.0,562.0,185.0,20175.0,17667.0,87.6,473.0,449.0,1.0,522.0,481.0,92.0,4.0,4.0,1.0,3442.0,733.0,638.0,53.5
Valencia,28.0,48.9,38.0,418.0,3420.0,44.0,34.0,5.0,8.0,80.0,8.0,1.16,0.89,2.05,1.03,1.92,40.3,34.3,29.1,1.06,0.77,1.83,0.9,1.67,38.0,38.0,3420.0,53.0,1.39,182.0,136.0,74.7,14.0,11.0,13.0,8.0,21.1,9.0,7.0,2.0,0.0,38.0,3.0,7.0,1.0,50.7,0.25,-1.3,-0.03,246.0,668.0,36.8,878.0,194.0,48.4,39.2,338.0,71.9,55.4,442.0,28.0,6.3,18.0,0.47,12.8,326.0,112.0,18.0,34.4,8.58,2.95,0.12,0.35,0.11,3.7,4.7,14565.0,18059.0,80.7,296827.0,95694.0,5483.0,6173.0,88.8,6518.0,7423.0,87.8,2341.0,3926.0,59.6,4.9,254.0,1015.0,282.0,70.0,1151.0,16180.0,1879.0,595.0,24.0,2741.0,651.0,485.0,169.0,49.0,74.0,13.0,11646.0,2641.0,3772.0,4544.0,11484.0,648.0,687.0,322.0,90.0,370.0,236.0,373.0,548.0,14.42,397.0,52.0,31.0,14.0,43.0,77.0,2.03,55.0,4.0,9.0,1.0,8.0,0.0,507.0,339.0,264.0,189.0,54.0,182.0,575.0,31.7,393.0,5278.0,1356.0,25.7,1909.0,2304.0,1065.0,546.0,139.0,1.0,407.0,221.0,956.0,10.0,21957.0,2790.0,7974.0,10516.0,4831.0,708.0,20176.0,353.0,557.0,63.4,376.0,13.0,14243.0,76592.0,39820.0,1459.0,415.0,105.0,16843.0,14565.0,86.5,444.0,341.0,3.0,416.0,541.0,100.0,5.0,8.0,1.0,2913.0,530.0,529.0,50.0
Valladolid,30.0,44.3,38.0,418.0,3420.0,31.0,19.0,3.0,6.0,84.0,0.0,0.82,0.5,1.32,0.74,1.24,35.5,30.9,22.4,0.93,0.59,1.52,0.81,1.4,38.0,38.0,3420.0,43.0,1.13,134.0,98.0,73.1,9.0,15.0,14.0,12.0,31.6,8.0,7.0,1.0,0.0,38.0,2.0,5.0,0.0,49.3,0.32,6.3,0.17,266.0,837.0,31.8,794.0,129.0,67.5,49.0,366.0,82.2,59.7,395.0,20.0,5.1,14.0,0.37,12.0,370.0,120.0,30.0,32.4,9.74,3.16,0.08,0.23,0.08,-4.5,-2.9,11236.0,15246.0,73.7,230593.0,81657.0,4424.0,5173.0,85.5,4680.0,5634.0,83.1,1943.0,3822.0,50.8,-3.4,254.0,822.0,166.0,60.0,872.0,13252.0,1994.0,582.0,28.0,2566.0,601.0,450.0,161.0,53.0,51.0,16.0,8442.0,2604.0,4200.0,4257.0,8683.0,814.0,804.0,230.0,67.0,405.0,197.0,425.0,584.0,15.37,407.0,44.0,44.0,24.0,53.0,53.0,1.39,33.0,2.0,3.0,6.0,7.0,2.0,616.0,400.0,349.0,224.0,43.0,212.0,677.0,31.3,465.0,5770.0,1529.0,26.5,2084.0,2688.0,998.0,624.0,123.0,2.0,501.0,268.0,1014.0,13.0,19517.0,2302.0,6720.0,9785.0,4119.0,547.0,17551.0,330.0,585.0,56.4,352.0,18.0,11501.0,62751.0,31853.0,1236.0,355.0,101.0,13743.0,11236.0,81.8,434.0,356.0,0.0,484.0,530.0,81.0,6.0,8.0,0.0,3342.0,565.0,727.0,43.7
Villarreal,25.0,53.2,38.0,418.0,3420.0,62.0,40.0,10.0,11.0,78.0,1.0,1.63,1.05,2.68,1.37,2.42,57.0,48.7,37.0,1.5,0.97,2.48,1.28,2.26,38.0,38.0,3420.0,49.0,1.29,159.0,120.0,74.2,18.0,6.0,14.0,12.0,31.6,9.0,8.0,1.0,0.0,38.0,0.0,10.0,2.0,46.4,0.24,-0.6,-0.02,189.0,506.0,37.4,867.0,165.0,38.3,36.4,324.0,53.7,44.2,400.0,22.0,5.5,19.0,0.5,13.6,474.0,157.0,15.0,33.1,12.47,4.13,0.11,0.33,0.1,5.0,3.3,16361.0,19925.0,82.1,335324.0,104151.0,6123.0,6861.0,89.2,7166.0,8104.0,88.4,2848.0,4344.0,65.6,3.0,349.0,1162.0,300.0,89.0,1226.0,18049.0,1876.0,511.0,47.0,2792.0,747.0,467.0,147.0,40.0,58.0,12.0,12949.0,3052.0,3924.0,7290.0,10444.0,761.0,804.0,277.0,65.0,336.0,247.0,425.0,783.0,20.61,590.0,56.0,48.0,36.0,39.0,106.0,2.79,70.0,2.0,9.0,11.0,13.0,1.0,575.0,358.0,261.0,258.0,56.0,214.0,625.0,34.2,411.0,5610.0,1540.0,27.5,1816.0,2770.0,1024.0,591.0,128.0,1.0,463.0,213.0,992.0,8.0,24211.0,2721.0,8164.0,12023.0,5406.0,842.0,22390.0,420.0,675.0,62.2,447.0,17.0,15653.0,78061.0,42082.0,1691.0,436.0,178.0,18931.0,16361.0,86.4,484.0,354.0,0.0,483.0,423.0,71.0,10.0,9.0,2.0,3171.0,499.0,596.0,45.6
