squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Arminia,26.0,42.2,34.0,374.0,3060.0,23.0,16.0,1.0,2.0,52.0,1.0,0.68,0.47,1.15,0.65,1.12,30.7,29.2,22.1,0.9,0.65,1.55,0.86,1.51,34.0,34.0,3060.0,52.0,1.53,166.0,119.0,71.7,9.0,8.0,17.0,11.0,32.4,6.0,5.0,1.0,0.0,34.0,0.0,6.0,1.0,52.1,0.29,1.1,0.03,488.0,1038.0,47.0,1720.0,116.0,51.1,43.4,246.0,64.6,51.6,338.0,28.0,8.3,34.0,1.0,15.3,329.0,100.0,14.0,30.4,9.68,2.94,0.07,0.22,0.09,-7.7,-7.2,10706.0,14524.0,73.7,238305.0,88071.0,3491.0,4253.0,82.1,4831.0,5840.0,82.7,2211.0,3869.0,57.1,-6.1,224.0,728.0,191.0,45.0,817.0,12864.0,1660.0,494.0,14.0,2462.0,504.0,290.0,117.0,57.0,37.0,3.0,8583.0,1873.0,4068.0,3808.0,8238.0,822.0,716.0,202.0,45.0,321.0,301.0,398.0,481.0,14.15,334.0,47.0,34.0,21.0,30.0,43.0,1.26,32.0,1.0,3.0,2.0,2.0,3.0,630.0,395.0,305.0,260.0,65.0,191.0,587.0,32.5,396.0,5767.0,1653.0,28.7,1887.0,2709.0,1171.0,623.0,131.0,2.0,492.0,305.0,939.0,9.0,18531.0,2838.0,7992.0,7879.0,3723.0,576.0,16927.0,270.0,466.0,57.9,305.0,26.0,10490.0,52328.0,28305.0,802.0,282.0,74.0,13469.0,10706.0,79.5,382.0,386.0,0.0,393.0,422.0,53.0,2.0,6.0,1.0,3164.0,832.0,800.0,51.0
Augsburg,25.0,41.3,34.0,374.0,3060.0,35.0,23.0,2.0,5.0,70.0,4.0,1.03,0.68,1.71,0.97,1.65,36.1,32.3,24.5,1.06,0.72,1.78,0.95,1.67,34.0,34.0,3060.0,55.0,1.62,172.0,124.0,71.5,10.0,6.0,18.0,7.0,20.6,10.0,6.0,2.0,2.0,34.0,0.0,4.0,3.0,51.9,0.27,0.9,0.03,256.0,653.0,39.2,1101.0,215.0,43.4,37.5,298.0,58.7,46.8,401.0,26.0,6.5,26.0,0.76,14.4,335.0,108.0,11.0,32.2,9.85,3.18,0.1,0.31,0.1,-1.1,0.7,10430.0,14074.0,74.1,216254.0,79244.0,3848.0,4588.0,83.9,4568.0,5513.0,82.9,1838.0,3364.0,54.6,-1.5,238.0,669.0,197.0,56.0,883.0,12382.0,1692.0,501.0,25.0,2553.0,417.0,313.0,121.0,65.0,37.0,5.0,8272.0,2215.0,3587.0,3452.0,8495.0,714.0,686.0,291.0,62.0,317.0,363.0,475.0,493.0,14.5,328.0,55.0,38.0,19.0,37.0,52.0,1.53,34.0,4.0,3.0,4.0,5.0,2.0,579.0,338.0,272.0,244.0,63.0,192.0,544.0,35.3,352.0,5110.0,1524.0,29.8,1781.0,2376.0,953.0,646.0,127.0,3.0,519.0,437.0,1016.0,12.0,18443.0,2706.0,7802.0,8144.0,3614.0,565.0,16794.0,326.0,560.0,58.2,349.0,18.0,10523.0,56513.0,29044.0,917.0,300.0,73.0,13347.0,10430.0,78.1,456.0,386.0,3.0,400.0,408.0,73.0,3.0,9.0,3.0,3072.0,627.0,780.0,44.6
Bayern Munich,29.0,61.1,34.0,374.0,3060.0,98.0,75.0,9.0,10.0,44.0,3.0,2.88,2.21,5.09,2.62,4.82,75.8,68.2,53.3,2.23,1.57,3.8,2.01,3.57,34.0,34.0,3060.0,44.0,1.29,130.0,85.0,66.9,24.0,6.0,4.0,9.0,26.5,3.0,1.0,1.0,1.0,34.0,0.0,6.0,0.0,46.1,0.34,2.1,0.06,240.0,394.0,60.9,1158.0,191.0,30.4,31.9,194.0,21.6,29.0,238.0,6.0,2.5,42.0,1.24,16.3,569.0,220.0,9.0,38.7,16.74,6.47,0.16,0.4,0.12,22.2,20.8,18505.0,21940.0,84.3,370450.0,115232.0,6924.0,7782.0,89.0,8410.0,9378.0,89.7,2901.0,4061.0,71.4,21.7,444.0,1603.0,471.0,112.0,1743.0,20228.0,1712.0,476.0,47.0,2604.0,653.0,566.0,237.0,104.0,80.0,12.0,15920.0,2688.0,3332.0,7564.0,12357.0,670.0,727.0,285.0,64.0,258.0,449.0,469.0,940.0,27.65,739.0,64.0,60.0,40.0,26.0,167.0,4.91,129.0,8.0,14.0,8.0,8.0,0.0,584.0,377.0,215.0,255.0,114.0,189.0,533.0,35.5,344.0,4986.0,1711.0,34.3,1244.0,2216.0,1526.0,534.0,82.0,0.0,452.0,415.0,549.0,7.0,26026.0,2032.0,7020.0,12889.0,7855.0,1322.0,24380.0,480.0,733.0,65.5,512.0,34.0,17702.0,93890.0,50318.0,2187.0,603.0,198.0,21312.0,18505.0,86.8,542.0,441.0,0.0,319.0,374.0,76.0,8.0,3.0,0.0,3235.0,498.0,452.0,52.4
Dortmund,26.0,59.8,34.0,374.0,3060.0,74.0,57.0,3.0,7.0,44.0,1.0,2.18,1.68,3.85,2.09,3.76,68.6,62.9,51.0,2.02,1.5,3.52,1.85,3.35,34.0,34.0,3060.0,46.0,1.35,131.0,90.0,69.5,20.0,4.0,10.0,11.0,32.4,6.0,6.0,0.0,0.0,34.0,0.0,7.0,1.0,41.2,0.28,-3.8,-0.11,186.0,382.0,48.7,947.0,175.0,29.7,32.2,232.0,43.5,39.2,213.0,16.0,7.5,13.0,0.38,13.8,489.0,182.0,14.0,37.2,14.38,5.35,0.15,0.39,0.13,5.4,8.1,18983.0,22343.0,85.0,370199.0,109874.0,7546.0,8442.0,89.4,8323.0,9219.0,90.3,2807.0,3928.0,71.5,6.0,374.0,1293.0,422.0,62.0,1528.0,20783.0,1560.0,400.0,59.0,2769.0,622.0,400.0,173.0,67.0,71.0,2.0,17093.0,2421.0,2829.0,6541.0,13943.0,596.0,674.0,272.0,58.0,298.0,474.0,452.0,812.0,23.88,597.0,53.0,56.0,40.0,45.0,125.0,3.68,93.0,7.0,10.0,7.0,6.0,2.0,593.0,411.0,259.0,231.0,103.0,202.0,524.0,38.5,322.0,4787.0,1615.0,33.7,1412.0,2145.0,1230.0,518.0,110.0,1.0,408.0,401.0,629.0,7.0,26221.0,2316.0,7835.0,13231.0,6970.0,1125.0,24710.0,459.0,746.0,61.5,489.0,37.0,18425.0,96143.0,51294.0,2093.0,615.0,202.0,21600.0,18983.0,87.9,419.0,374.0,1.0,365.0,378.0,68.0,6.0,6.0,1.0,3109.0,486.0,409.0,54.3
Eint Frankfurt,25.0,54.0,34.0,374.0,3060.0,63.0,52.0,8.0,8.0,82.0,1.0,1.85,1.53,3.38,1.62,3.15,56.1,50.0,43.1,1.65,1.27,2.92,1.47,2.74,34.0,34.0,3060.0,53.0,1.56,149.0,102.0,67.1,16.0,12.0,6.0,4.0,11.8,6.0,4.0,1.0,1.0,34.0,1.0,7.0,2.0,45.5,0.28,-5.5,-0.16,261.0,658.0,39.7,1121.0,170.0,46.2,37.9,274.0,51.1,43.1,296.0,24.0,8.1,23.0,0.68,14.7,438.0,159.0,11.0,36.3,12.88,4.68,0.13,0.35,0.12,6.9,5.0,14409.0,18416.0,78.2,281703.0,102287.0,5721.0,6632.0,86.3,6353.0,7489.0,84.8,2089.0,3578.0,58.4,8.9,351.0,1087.0,309.0,110.0,1421.0,16687.0,1729.0,443.0,32.0,2859.0,420.0,510.0,206.0,65.0,75.0,18.0,12384.0,2329.0,3703.0,5767.0,10319.0,799.0,716.0,266.0,61.0,293.0,432.0,478.0,728.0,21.41,523.0,80.0,31.0,37.0,40.0,117.0,3.44,72.0,12.0,7.0,11.0,12.0,3.0,664.0,408.0,319.0,254.0,91.0,232.0,659.0,35.2,427.0,5437.0,1696.0,31.2,1744.0,2400.0,1293.0,573.0,99.0,3.0,474.0,426.0,699.0,10.0,22459.0,2435.0,7177.0,11079.0,5621.0,864.0,20795.0,323.0,534.0,60.5,349.0,25.0,13534.0,72038.0,39272.0,1630.0,491.0,163.0,17451.0,14409.0,82.6,443.0,417.0,1.0,463.0,370.0,70.0,6.0,6.0,2.0,3427.0,735.0,625.0,54.0
Freiburg,24.0,47.0,34.0,374.0,3060.0,51.0,34.0,6.0,6.0,62.0,0.0,1.5,1.0,2.5,1.32,2.32,46.2,41.7,29.2,1.36,0.86,2.22,1.23,2.09,34.0,34.0,3060.0,52.0,1.53,168.0,122.0,71.4,12.0,9.0,13.0,6.0,17.6,6.0,4.0,1.0,1.0,34.0,2.0,3.0,2.0,54.5,0.31,4.5,0.13,220.0,651.0,33.8,1164.0,158.0,36.9,37.3,299.0,74.2,58.0,277.0,13.0,4.7,24.0,0.71,14.9,386.0,143.0,17.0,37.0,11.35,4.21,0.12,0.31,0.11,4.8,3.3,12336.0,15907.0,77.6,262645.0,91002.0,4099.0,4824.0,85.0,5827.0,6768.0,86.1,2227.0,3704.0,60.1,4.8,285.0,828.0,255.0,89.0,1076.0,14247.0,1660.0,434.0,19.0,2423.0,487.0,444.0,123.0,54.0,42.0,8.0,9928.0,2401.0,3578.0,4947.0,8780.0,724.0,720.0,245.0,47.0,276.0,302.0,454.0,606.0,17.82,421.0,72.0,22.0,34.0,43.0,78.0,2.29,51.0,6.0,2.0,9.0,6.0,4.0,500.0,298.0,224.0,206.0,70.0,141.0,503.0,28.0,362.0,5046.0,1356.0,26.9,1514.0,2323.0,1209.0,548.0,130.0,1.0,418.0,387.0,757.0,9.0,19679.0,2621.0,7788.0,8639.0,4521.0,695.0,18052.0,263.0,462.0,56.9,285.0,14.0,11882.0,62484.0,33150.0,1003.0,335.0,107.0,14984.0,12336.0,82.3,394.0,332.0,0.0,443.0,411.0,58.0,5.0,6.0,2.0,2931.0,679.0,699.0,49.3
Hertha BSC,32.0,49.4,34.0,374.0,3060.0,40.0,29.0,4.0,6.0,67.0,3.0,1.18,0.85,2.03,1.06,1.91,42.4,37.9,29.8,1.25,0.88,2.13,1.11,1.99,34.0,34.0,3060.0,52.0,1.53,134.0,90.0,66.4,8.0,11.0,15.0,9.0,26.5,8.0,7.0,1.0,0.0,34.0,1.0,5.0,1.0,47.0,0.3,-4.0,-0.12,234.0,512.0,45.7,909.0,148.0,37.6,36.0,293.0,58.0,46.7,303.0,21.0,6.9,16.0,0.47,13.5,382.0,144.0,12.0,37.7,11.24,4.24,0.09,0.25,0.1,-2.4,-1.9,12623.0,16027.0,78.8,278139.0,88471.0,3797.0,4508.0,84.2,6060.0,6944.0,87.3,2609.0,4017.0,64.9,-0.8,276.0,846.0,232.0,72.0,1047.0,14278.0,1749.0,465.0,20.0,2149.0,553.0,396.0,152.0,47.0,61.0,14.0,10533.0,2146.0,3348.0,4795.0,9202.0,641.0,754.0,237.0,74.0,286.0,330.0,435.0,597.0,17.56,412.0,59.0,43.0,29.0,38.0,66.0,1.94,47.0,3.0,2.0,6.0,7.0,1.0,585.0,352.0,316.0,207.0,62.0,180.0,525.0,34.3,345.0,5427.0,1585.0,29.2,1877.0,2387.0,1163.0,581.0,97.0,2.0,484.0,409.0,869.0,16.0,20185.0,2313.0,7746.0,9310.0,4456.0,738.0,18494.0,335.0,566.0,59.2,367.0,14.0,12614.0,71496.0,38339.0,1294.0,387.0,148.0,15260.0,12623.0,82.7,389.0,446.0,2.0,472.0,432.0,79.0,6.0,8.0,1.0,2918.0,577.0,579.0,49.9
Hoffenheim,30.0,51.1,34.0,374.0,3060.0,51.0,38.0,5.0,6.0,68.0,4.0,1.5,1.12,2.62,1.35,2.47,51.8,47.3,35.9,1.52,1.06,2.58,1.39,2.45,34.0,34.0,3060.0,54.0,1.59,139.0,91.0,65.5,11.0,10.0,13.0,6.0,17.6,9.0,6.0,2.0,1.0,34.0,1.0,4.0,2.0,53.0,0.33,1.0,0.03,202.0,484.0,41.7,1238.0,193.0,32.4,32.6,224.0,37.1,33.7,282.0,11.0,3.9,37.0,1.09,15.2,421.0,150.0,20.0,35.6,12.38,4.41,0.11,0.31,0.11,-0.8,-1.3,14462.0,18016.0,80.3,291188.0,99858.0,5356.0,6153.0,87.0,6515.0,7469.0,87.2,2304.0,3636.0,63.4,2.1,313.0,1061.0,342.0,99.0,1337.0,16289.0,1727.0,516.0,24.0,2611.0,533.0,440.0,156.0,52.0,58.0,5.0,12113.0,2447.0,3456.0,3224.0,12666.0,729.0,743.0,276.0,41.0,309.0,376.0,496.0,687.0,20.21,515.0,54.0,36.0,31.0,40.0,90.0,2.65,61.0,5.0,8.0,7.0,8.0,1.0,590.0,355.0,278.0,232.0,80.0,201.0,558.0,36.0,357.0,4769.0,1573.0,33.0,1429.0,2120.0,1220.0,560.0,105.0,5.0,455.0,346.0,759.0,10.0,22139.0,2471.0,7672.0,10388.0,5541.0,834.0,20466.0,346.0,600.0,57.7,377.0,25.0,14093.0,72987.0,39360.0,1428.0,440.0,116.0,17106.0,14462.0,84.5,512.0,420.0,2.0,450.0,412.0,50.0,4.0,8.0,2.0,3247.0,563.0,661.0,46.0
Köln,28.0,46.3,36.0,374.0,3060.0,33.0,23.0,4.0,6.0,63.0,1.0,0.97,0.68,1.65,0.85,1.53,39.1,34.7,24.6,1.15,0.72,1.88,1.02,1.74,36.0,36.0,3060.0,60.0,1.76,152.0,100.0,65.8,8.0,9.0,17.0,5.0,13.9,9.0,8.0,1.0,0.0,34.0,1.0,6.0,0.0,53.3,0.3,-6.7,-0.2,278.0,612.0,45.4,1128.0,121.0,45.0,39.0,221.0,47.1,40.6,279.0,9.0,3.2,23.0,0.68,14.0,353.0,103.0,9.0,29.2,10.38,3.03,0.08,0.28,0.1,-6.1,-5.7,12038.0,15705.0,76.7,251568.0,91402.0,4229.0,5011.0,84.4,5315.0,6263.0,84.9,2223.0,3735.0,59.5,-1.6,253.0,829.0,225.0,84.0,985.0,13976.0,1729.0,497.0,16.0,2392.0,449.0,428.0,135.0,57.0,49.0,7.0,9720.0,2374.0,3611.0,5340.0,8216.0,716.0,752.0,217.0,53.0,314.0,359.0,475.0,533.0,15.68,369.0,59.0,31.0,29.0,36.0,53.0,1.56,33.0,4.0,2.0,8.0,5.0,1.0,647.0,382.0,335.0,247.0,65.0,204.0,568.0,35.9,364.0,5101.0,1553.0,30.4,1831.0,2219.0,1051.0,558.0,113.0,3.0,445.0,427.0,857.0,9.0,19811.0,2514.0,7840.0,8652.0,4456.0,589.0,18138.0,273.0,461.0,59.2,299.0,13.0,11369.0,58490.0,30243.0,1052.0,316.0,72.0,14808.0,12038.0,81.3,470.0,387.0,1.0,424.0,435.0,59.0,4.0,9.0,0.0,3100.0,673.0,722.0,48.2
Leverkusen,30.0,59.9,34.0,374.0,3060.0,52.0,41.0,3.0,3.0,58.0,0.0,1.53,1.21,2.74,1.44,2.65,47.2,45.0,33.8,1.39,0.99,2.38,1.32,2.32,34.0,34.0,3060.0,39.0,1.15,110.0,74.0,65.5,14.0,10.0,10.0,9.0,26.5,2.0,1.0,1.0,0.0,34.0,1.0,0.0,2.0,36.2,0.32,-0.8,-0.02,224.0,545.0,41.1,1404.0,219.0,33.7,33.9,208.0,34.6,32.9,243.0,25.0,10.3,36.0,1.06,16.1,447.0,169.0,12.0,37.8,13.15,4.97,0.11,0.29,0.1,4.8,4.0,18002.0,21523.0,83.6,361120.0,109753.0,6668.0,7431.0,89.7,8174.0,9110.0,89.7,2901.0,4305.0,67.4,7.2,347.0,1228.0,288.0,76.0,1344.0,19893.0,1630.0,414.0,32.0,3004.0,581.0,427.0,183.0,60.0,70.0,9.0,15610.0,2625.0,3288.0,6603.0,12962.0,608.0,728.0,322.0,60.0,246.0,412.0,467.0,739.0,21.74,541.0,61.0,62.0,40.0,25.0,89.0,2.62,60.0,7.0,10.0,9.0,2.0,1.0,558.0,342.0,248.0,237.0,73.0,176.0,519.0,33.9,343.0,4792.0,1602.0,33.4,1344.0,2280.0,1168.0,516.0,98.0,3.0,418.0,377.0,677.0,5.0,25589.0,2494.0,8179.0,13375.0,5846.0,845.0,24010.0,467.0,765.0,61.0,496.0,27.0,17737.0,89304.0,47518.0,1706.0,533.0,172.0,20664.0,18002.0,87.1,493.0,446.0,0.0,438.0,341.0,76.0,1.0,2.0,2.0,3377.0,504.0,571.0,46.9
